1 #anatomical sites
10 #samples
21 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2	1	1
0	P_0	0	P	1	3	1	1
0	P_0	0	P	2	6;8;10	1	1
0	P_0	0	P	3	11;18;20	1	1
0	P_0	0	P	4	26	0	0
0	P_0	0	P	5	34	1	1
0	P_0	0	P	6	14;17	0	0
0	P_0	0	P	7	19;22	0	0
0	P_0	0	P	8	29;32;35;37	0	0
0	P_0	0	P	9	31	0	0
0	P_0	0	P	10	7	0	0
0	P_0	0	P	11	13;25	0	0
0	P_0	0	P	12	30	0	0
0	P_0	0	P	13	16	0	0
0	P_0	0	P	14	24;36	0	0
0	P_0	0	P	15	21	0	0
0	P_0	0	P	16	28	0	0
0	P_0	0	P	17	4;5;9	0	0
0	P_0	0	P	18	12;23	0	0
0	P_0	0	P	19	27	0	0
0	P_0	0	P	20	15	0	0
1	P_1	0	P	0	0;1;2	0	0
1	P_1	0	P	1	3	0	0
1	P_1	0	P	2	6;8;10	0	0
1	P_1	0	P	3	11;18;20	0	0
1	P_1	0	P	4	26	0	0
1	P_1	0	P	5	34	0	0
1	P_1	0	P	6	14;17	0	0
1	P_1	0	P	7	19;22	0	0
1	P_1	0	P	8	29;32;35;37	0	0
1	P_1	0	P	9	31	0	0
1	P_1	0	P	10	7	0	0
1	P_1	0	P	11	13;25	0	0
1	P_1	0	P	12	30	0	0
1	P_1	0	P	13	16	0	0
1	P_1	0	P	14	24;36	0	0
1	P_1	0	P	15	21	0	0
1	P_1	0	P	16	28	0	0
1	P_1	0	P	17	4;5;9	0	0
1	P_1	0	P	18	12;23	0	0
1	P_1	0	P	19	27	0	0
1	P_1	0	P	20	15	0	0
2	P_2	0	P	0	0;1;2	1	1
2	P_2	0	P	1	3	1	1
2	P_2	0	P	2	6;8;10	0	0
2	P_2	0	P	3	11;18;20	0	0
2	P_2	0	P	4	26	0	0
2	P_2	0	P	5	34	0	0
2	P_2	0	P	6	14;17	0	0
2	P_2	0	P	7	19;22	0	0
2	P_2	0	P	8	29;32;35;37	0	0
2	P_2	0	P	9	31	0	0
2	P_2	0	P	10	7	1	1
2	P_2	0	P	11	13;25	0	0
2	P_2	0	P	12	30	0	0
2	P_2	0	P	13	16	1	1
2	P_2	0	P	14	24;36	1	1
2	P_2	0	P	15	21	0	0
2	P_2	0	P	16	28	0	0
2	P_2	0	P	17	4;5;9	0	0
2	P_2	0	P	18	12;23	0	0
2	P_2	0	P	19	27	0	0
2	P_2	0	P	20	15	0	0
3	P_3	0	P	0	0;1;2	1	1
3	P_3	0	P	1	3	1	1
3	P_3	0	P	2	6;8;10	0.645461	0.645461
3	P_3	0	P	3	11;18;20	0	0
3	P_3	0	P	4	26	0	0
3	P_3	0	P	5	34	0	0
3	P_3	0	P	6	14;17	0.460942	0.460942
3	P_3	0	P	7	19;22	0.184519	0.184519
3	P_3	0	P	8	29;32;35;37	0.184519	0.184519
3	P_3	0	P	9	31	0	0
3	P_3	0	P	10	7	0.354539	0.354539
3	P_3	0	P	11	13;25	0.354539	0.354539
3	P_3	0	P	12	30	0.354539	0.354539
3	P_3	0	P	13	16	0	0
3	P_3	0	P	14	24;36	0	0
3	P_3	0	P	15	21	0	0
3	P_3	0	P	16	28	0	0
3	P_3	0	P	17	4;5;9	0	0
3	P_3	0	P	18	12;23	0	0
3	P_3	0	P	19	27	0	0
3	P_3	0	P	20	15	0	0
4	P_4	0	P	0	0;1;2	1	1
4	P_4	0	P	1	3	1	1
4	P_4	0	P	2	6;8;10	0	0
4	P_4	0	P	3	11;18;20	0	0
4	P_4	0	P	4	26	0	0
4	P_4	0	P	5	34	0	0
4	P_4	0	P	6	14;17	0	0
4	P_4	0	P	7	19;22	0	0
4	P_4	0	P	8	29;32;35;37	0	0
4	P_4	0	P	9	31	0	0
4	P_4	0	P	10	7	1	1
4	P_4	0	P	11	13;25	0	0
4	P_4	0	P	12	30	0	0
4	P_4	0	P	13	16	0	0
4	P_4	0	P	14	24;36	0	0
4	P_4	0	P	15	21	1	1
4	P_4	0	P	16	28	0	0
4	P_4	0	P	17	4;5;9	0	0
4	P_4	0	P	18	12;23	0	0
4	P_4	0	P	19	27	0	0
4	P_4	0	P	20	15	0	0
5	P_5	0	P	0	0;1;2	1	1
5	P_5	0	P	1	3	1	1
5	P_5	0	P	2	6;8;10	0.590175	0.590175
5	P_5	0	P	3	11;18;20	0.590175	0.590175
5	P_5	0	P	4	26	0.590175	0.590175
5	P_5	0	P	5	34	0	0
5	P_5	0	P	6	14;17	0	0
5	P_5	0	P	7	19;22	0	0
5	P_5	0	P	8	29;32;35;37	0	0
5	P_5	0	P	9	31	0	0
5	P_5	0	P	10	7	0.409825	0.409825
5	P_5	0	P	11	13;25	0	0
5	P_5	0	P	12	30	0	0
5	P_5	0	P	13	16	0.409825	0.409825
5	P_5	0	P	14	24;36	0	0
5	P_5	0	P	15	21	0	0
5	P_5	0	P	16	28	0	0
5	P_5	0	P	17	4;5;9	0	0
5	P_5	0	P	18	12;23	0	0
5	P_5	0	P	19	27	0	0
5	P_5	0	P	20	15	0	0
6	P_6	0	P	0	0;1;2	1	1
6	P_6	0	P	1	3	0	0
6	P_6	0	P	2	6;8;10	0	0
6	P_6	0	P	3	11;18;20	0	0
6	P_6	0	P	4	26	0	0
6	P_6	0	P	5	34	0	0
6	P_6	0	P	6	14;17	0	0
6	P_6	0	P	7	19;22	0	0
6	P_6	0	P	8	29;32;35;37	0	0
6	P_6	0	P	9	31	0	0
6	P_6	0	P	10	7	0	0
6	P_6	0	P	11	13;25	0	0
6	P_6	0	P	12	30	0	0
6	P_6	0	P	13	16	0	0
6	P_6	0	P	14	24;36	0	0
6	P_6	0	P	15	21	0	0
6	P_6	0	P	16	28	0	0
6	P_6	0	P	17	4;5;9	1	1
6	P_6	0	P	18	12;23	1	1
6	P_6	0	P	19	27	0	0
6	P_6	0	P	20	15	0	0
7	P_7	0	P	0	0;1;2	1	1
7	P_7	0	P	1	3	1	1
7	P_7	0	P	2	6;8;10	0.547398	0.547398
7	P_7	0	P	3	11;18;20	0	0
7	P_7	0	P	4	26	0	0
7	P_7	0	P	5	34	0	0
