1 #anatomical sites
10 #samples
17 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2;3;4;5;6;7;8;9;10	1	1
0	P_0	0	P	1	11	1	1
0	P_0	0	P	2	12	1	1
0	P_0	0	P	3	15;22	1	1
0	P_0	0	P	4	27;32;48	0	0
0	P_0	0	P	5	47	1	1
0	P_0	0	P	6	21;26;31;42;44	0	0
0	P_0	0	P	7	53;55	0	0
0	P_0	0	P	8	14;17;20;25;30;38;41;51	0	0
0	P_0	0	P	9	58	0	0
0	P_0	0	P	10	16;19	0	0
0	P_0	0	P	11	24;29;35	0	0
0	P_0	0	P	12	40;43	0	0
0	P_0	0	P	13	34;46;50;52	0	0
0	P_0	0	P	14	13;18;23	0	0
0	P_0	0	P	15	28;37;39;45;49;54;56	0	0
0	P_0	0	P	16	33;36	0	0
1	P_1	0	P	0	0;1;2;3;4;5;6;7;8;9;10	0	0
1	P_1	0	P	1	11	0	0
1	P_1	0	P	2	12	0	0
1	P_1	0	P	3	15;22	0	0
1	P_1	0	P	4	27;32;48	0	0
1	P_1	0	P	5	47	0	0
1	P_1	0	P	6	21;26;31;42;44	0	0
1	P_1	0	P	7	53;55	0	0
1	P_1	0	P	8	14;17;20;25;30;38;41;51	0	0
1	P_1	0	P	9	58	0	0
1	P_1	0	P	10	16;19	0	0
1	P_1	0	P	11	24;29;35	0	0
1	P_1	0	P	12	40;43	0	0
1	P_1	0	P	13	34;46;50;52	0	0
1	P_1	0	P	14	13;18;23	0	0
1	P_1	0	P	15	28;37;39;45;49;54;56	0	0
1	P_1	0	P	16	33;36	0	0
2	P_2	0	P	0	0;1;2;3;4;5;6;7;8;9;10	1	1
2	P_2	0	P	1	11	1	1
2	P_2	0	P	2	12	0	0
2	P_2	0	P	3	15;22	0	0
2	P_2	0	P	4	27;32;48	0	0
2	P_2	0	P	5	47	0	0
2	P_2	0	P	6	21;26;31;42;44	0	0
2	P_2	0	P	7	53;55	0	0
2	P_2	0	P	8	14;17;20;25;30;38;41;51	0	0
2	P_2	0	P	9	58	0	0
2	P_2	0	P	10	16;19	1	1
2	P_2	0	P	11	24;29;35	0	0
2	P_2	0	P	12	40;43	0	0
2	P_2	0	P	13	34;46;50;52	1	1
2	P_2	0	P	14	13;18;23	0	0
2	P_2	0	P	15	28;37;39;45;49;54;56	0	0
2	P_2	0	P	16	33;36	0	0
3	P_3	0	P	0	0;1;2;3;4;5;6;7;8;9;10	1	1
3	P_3	0	P	1	11	1	1
3	P_3	0	P	2	12	0.711584	0.711584
3	P_3	0	P	3	15;22	0	0
3	P_3	0	P	4	27;32;48	0	0
3	P_3	0	P	5	47	0	0
3	P_3	0	P	6	21;26;31;42;44	0.711584	0.711584
3	P_3	0	P	7	53;55	0.282275	0.282275
