1 #anatomical sites
2 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1;2;3;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22	0.308153	0.308153
0	P_0	0	P	2	23	0.308153	0.308153
0	P_0	0	P	3	24	0.308153	0.308153
0	P_0	0	P	4	25	0	0
0	P_0	0	P	5	26	0	0
0	P_0	0	P	6	27	0	0
0	P_0	0	P	7	28	0	0
0	P_0	0	P	8	5	0	0
0	P_0	0	P	9	6	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1;2;3;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22	0.817107	0.817107
1	P_1	0	P	2	23	0.115725	0.115725
1	P_1	0	P	3	24	0	0
1	P_1	0	P	4	25	0.0861454	0.0861454
1	P_1	0	P	5	26	0.0813603	0.0813603
1	P_1	0	P	6	27	0.162466	0.162466
1	P_1	0	P	7	28	0.06032	0.06032
1	P_1	0	P	8	5	0.0989528	0.0989528
1	P_1	0	P	9	6	0.0839411	0.0839411
