1 #anatomical sites
1 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2;3;4;5;6;7	1	1
0	P_0	0	P	1	8	0.878038	0.878038
0	P_0	0	P	2	10;13;15;17;20;23	0.188087	0.188087
0	P_0	0	P	3	28	0.103558	0.103558
0	P_0	0	P	4	11	0.307455	0.307455
0	P_0	0	P	5	22	0.172742	0.172742
0	P_0	0	P	6	12	0.239388	0.239388
0	P_0	0	P	7	14	0.201136	0.201136
0	P_0	0	P	8	19;21	0.0444589	0.0444589
0	P_0	0	P	9	24	0.0382524	0.0382524
0	P_0	0	P	10	25	0.0776533	0.0776533
0	P_0	0	P	11	9	0.121961	0.121961
0	P_0	0	P	12	16;18;26	0.0234419	0.0234419
