1 #anatomical sites
1 #samples
14 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	0.999999	0.999999
0	P_0	0	P	1	1	0.652651	0.652651
0	P_0	0	P	2	2	0.235138	0.235138
0	P_0	0	P	3	5	0.0836327	0.0836327
0	P_0	0	P	4	9;18;23	0.0538225	0.0538225
0	P_0	0	P	5	13	0.0976829	0.0976829
0	P_0	0	P	6	7;16	0.108879	0.108879
0	P_0	0	P	7	22	0.0482776	0.0482776
0	P_0	0	P	8	8;17	0.0911397	0.0911397
0	P_0	0	P	9	12	0.113697	0.113697
0	P_0	0	P	10	3	0.176132	0.176132
0	P_0	0	P	11	14;21	0.0983056	0.0983056
0	P_0	0	P	12	4;6;11;15;19	0.0607574	0.0607574
0	P_0	0	P	13	10	0.0627776	0.0627776
