1 #anatomical sites
2 #samples
16 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	0.448956	0.448956
0	P_0	0	P	3	11	0	0
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	13	0.448956	0.448956
0	P_0	0	P	6	14	0	0
0	P_0	0	P	7	16	0.448956	0.448956
0	P_0	0	P	8	2	1	1
0	P_0	0	P	9	3	1	1
0	P_0	0	P	10	4	1	1
0	P_0	0	P	11	5	1	1
0	P_0	0	P	12	6	0.448956	0.448956
0	P_0	0	P	13	7	0.448956	0.448956
0	P_0	0	P	14	8	0	0
0	P_0	0	P	15	9	0	0
1	P_1	0	P	0	0	0.999999	0.999999
1	P_1	0	P	1	1	0.999999	0.999999
1	P_1	0	P	2	10	0.166869	0.166869
1	P_1	0	P	3	11	0.0446817	0.0446817
1	P_1	0	P	4	12	0.0918495	0.0918495
1	P_1	0	P	5	13	0.166869	0.166869
1	P_1	0	P	6	14	0.0825719	0.0825719
1	P_1	0	P	7	16	0	0
1	P_1	0	P	8	2	0.999999	0.999999
1	P_1	0	P	9	3	0.999999	0.999999
1	P_1	0	P	10	4	0.999999	0.999999
1	P_1	0	P	11	5	0.999999	0.999999
1	P_1	0	P	12	6	0.955317	0.955317
1	P_1	0	P	13	7	0.166869	0.166869
1	P_1	0	P	14	8	0.283522	0.283522
1	P_1	0	P	15	9	0.287907	0.287907
