1 #anatomical sites
5 #samples
12 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	0.384831	0.384831
0	P_0	0	P	2	2	0	0
0	P_0	0	P	3	3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63	0.615169	0.615169
0	P_0	0	P	4	64	0	0
0	P_0	0	P	5	66	0	0
0	P_0	0	P	6	67	0	0
0	P_0	0	P	7	74;75;76	0	0
0	P_0	0	P	8	78;80;81	0	0
0	P_0	0	P	9	79	0	0
0	P_0	0	P	10	65	0.615169	0.615169
0	P_0	0	P	11	68	0.203034	0.203034
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	0	0
1	P_1	0	P	2	2	0	0
1	P_1	0	P	3	3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63	1	1
1	P_1	0	P	4	64	1	1
1	P_1	0	P	5	66	0	0
1	P_1	0	P	6	67	1	1
1	P_1	0	P	7	74;75;76	0	0
1	P_1	0	P	8	78;80;81	0	0
1	P_1	0	P	9	79	0	0
1	P_1	0	P	10	65	0	0
1	P_1	0	P	11	68	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	0	0
2	P_2	0	P	2	2	0	0
2	P_2	0	P	3	3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63	1	1
2	P_2	0	P	4	64	1	1
2	P_2	0	P	5	66	0	0
2	P_2	0	P	6	67	1	1
2	P_2	0	P	7	74;75;76	1	1
2	P_2	0	P	8	78;80;81	1	1
2	P_2	0	P	9	79	0	0
2	P_2	0	P	10	65	0	0
2	P_2	0	P	11	68	0	0
3	P_3	0	P	0	0	0.999999	0.999999
3	P_3	0	P	1	1	0.0996774	0.0996774
3	P_3	0	P	2	2	0.0996774	0.0996774
3	P_3	0	P	3	3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63	0.900322	0.900322
3	P_3	0	P	4	64	0.686099	0.686099
3	P_3	0	P	5	66	0.288927	0.288927
3	P_3	0	P	6	67	0.397172	0.397172
3	P_3	0	P	7	74;75;76	0.397172	0.397172
3	P_3	0	P	8	78;80;81	0	0
3	P_3	0	P	9	79	0	0
3	P_3	0	P	10	65	0	0
3	P_3	0	P	11	68	0	0
4	P_4	0	P	0	0	1	1
4	P_4	0	P	1	1	0	0
4	P_4	0	P	2	2	0	0
4	P_4	0	P	3	3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63	0.630271	0.630271
4	P_4	0	P	4	64	0.630271	0.630271
4	P_4	0	P	5	66	0	0
4	P_4	0	P	6	67	0.630271	0.630271
4	P_4	0	P	7	74;75;76	0.630271	0.630271
4	P_4	0	P	8	78;80;81	0	0
4	P_4	0	P	9	79	0.630271	0.630271
4	P_4	0	P	10	65	0	0
4	P_4	0	P	11	68	0	0
