1 #anatomical sites
5 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	0.163324	0.163324
0	P_0	0	P	2	3;18	0.163324	0.163324
0	P_0	0	P	3	6	0	0
0	P_0	0	P	4	7	0	0
0	P_0	0	P	5	8	0	0
0	P_0	0	P	6	9	0	0
0	P_0	0	P	7	12	0	0
0	P_0	0	P	8	11;14;17;19;20	0	0
0	P_0	0	P	9	15;16	0	0
0	P_0	0	P	10	2;4	0.836677	0.836677
0	P_0	0	P	11	5	0.685172	0.685172
0	P_0	0	P	12	10	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	1	1
1	P_1	0	P	2	3;18	0	0
1	P_1	0	P	3	6	0	0
1	P_1	0	P	4	7	0	0
1	P_1	0	P	5	8	1	1
1	P_1	0	P	6	9	1	1
1	P_1	0	P	7	12	0	0
1	P_1	0	P	8	11;14;17;19;20	0	0
1	P_1	0	P	9	15;16	0	0
1	P_1	0	P	10	2;4	0	0
1	P_1	0	P	11	5	0	0
1	P_1	0	P	12	10	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	3;18	0	0
2	P_2	0	P	3	6	0	0
2	P_2	0	P	4	7	0	0
2	P_2	0	P	5	8	0	0
2	P_2	0	P	6	9	0	0
2	P_2	0	P	7	12	0	0
2	P_2	0	P	8	11;14;17;19;20	1	1
2	P_2	0	P	9	15;16	0	0
2	P_2	0	P	10	2;4	0	0
2	P_2	0	P	11	5	0	0
2	P_2	0	P	12	10	0	0
3	P_3	0	P	0	0	0.999999	0.999999
3	P_3	0	P	1	1	0.999999	0.999999
3	P_3	0	P	2	3;18	0	0
3	P_3	0	P	3	6	0.398926	0.398926
3	P_3	0	P	4	7	0.105612	0.105612
3	P_3	0	P	5	8	0.495461	0.495461
3	P_3	0	P	6	9	0	0
3	P_3	0	P	7	12	0.0887703	0.0887703
3	P_3	0	P	8	11;14;17;19;20	0	0
3	P_3	0	P	9	15;16	0	0
3	P_3	0	P	10	2;4	0	0
3	P_3	0	P	11	5	0	0
3	P_3	0	P	12	10	0	0
4	P_4	0	P	0	0	0.999999	0.999999
4	P_4	0	P	1	1	0.502712	0.502712
4	P_4	0	P	2	3;18	0	0
4	P_4	0	P	3	6	0	0
4	P_4	0	P	4	7	0	0
4	P_4	0	P	5	8	0	0
4	P_4	0	P	6	9	0	0
4	P_4	0	P	7	12	0	0
4	P_4	0	P	8	11;14;17;19;20	0	0
4	P_4	0	P	9	15;16	0.162774	0.162774
4	P_4	0	P	10	2;4	0.497287	0.497287
4	P_4	0	P	11	5	0	0
4	P_4	0	P	12	10	0.497287	0.497287
