1 #anatomical sites
10 #samples
11 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1;2;3	1	1
0	P_0	0	P	2	5;7;23	0	0
0	P_0	0	P	3	11;16;20	1	1
0	P_0	0	P	4	15	0	0
0	P_0	0	P	5	19;28	0	0
0	P_0	0	P	6	4;6;10	0	0
0	P_0	0	P	7	14;18	0	0
0	P_0	0	P	8	8;12;17;21;24	0	0
0	P_0	0	P	9	26	0	0
0	P_0	0	P	10	9;13;22;25;27	0	0
1	P_1	0	P	0	0	0	0
1	P_1	0	P	1	1;2;3	0	0
1	P_1	0	P	2	5;7;23	0	0
1	P_1	0	P	3	11;16;20	0	0
1	P_1	0	P	4	15	0	0
1	P_1	0	P	5	19;28	0	0
1	P_1	0	P	6	4;6;10	0	0
1	P_1	0	P	7	14;18	0	0
1	P_1	0	P	8	8;12;17;21;24	0	0
1	P_1	0	P	9	26	0	0
1	P_1	0	P	10	9;13;22;25;27	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1;2;3	0	0
2	P_2	0	P	2	5;7;23	0	0
2	P_2	0	P	3	11;16;20	0	0
2	P_2	0	P	4	15	0	0
2	P_2	0	P	5	19;28	0	0
2	P_2	0	P	6	4;6;10	0	0
2	P_2	0	P	7	14;18	0	0
2	P_2	0	P	8	8;12;17;21;24	0	0
2	P_2	0	P	9	26	0	0
2	P_2	0	P	10	9;13;22;25;27	1	1
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1;2;3	0.822147	0.822147
3	P_3	0	P	2	5;7;23	0	0
3	P_3	0	P	3	11;16;20	0	0
3	P_3	0	P	4	15	0.691426	0.691426
3	P_3	0	P	5	19;28	0.130721	0.130721
3	P_3	0	P	6	4;6;10	0	0
3	P_3	0	P	7	14;18	0	0
3	P_3	0	P	8	8;12;17;21;24	0.177854	0.177854
3	P_3	0	P	9	26	0	0
3	P_3	0	P	10	9;13;22;25;27	0	0
4	P_4	0	P	0	0	0	0
4	P_4	0	P	1	1;2;3	0	0
4	P_4	0	P	2	5;7;23	0	0
4	P_4	0	P	3	11;16;20	0	0
4	P_4	0	P	4	15	0	0
4	P_4	0	P	5	19;28	0	0
4	P_4	0	P	6	4;6;10	0	0
4	P_4	0	P	7	14;18	0	0
4	P_4	0	P	8	8;12;17;21;24	0	0
4	P_4	0	P	9	26	0	0
4	P_4	0	P	10	9;13;22;25;27	0	0
5	P_5	0	P	0	0	1	1
5	P_5	0	P	1	1;2;3	0.520492	0.520492
5	P_5	0	P	2	5;7;23	0.520492	0.520492
5	P_5	0	P	3	11;16;20	0	0
5	P_5	0	P	4	15	0	0
5	P_5	0	P	5	19;28	0	0
5	P_5	0	P	6	4;6;10	0	0
5	P_5	0	P	7	14;18	0	0
5	P_5	0	P	8	8;12;17;21;24	0.479508	0.479508
5	P_5	0	P	9	26	0.479508	0.479508
5	P_5	0	P	10	9;13;22;25;27	0	0
6	P_6	0	P	0	0	0	0
6	P_6	0	P	1	1;2;3	0	0
6	P_6	0	P	2	5;7;23	0	0
6	P_6	0	P	3	11;16;20	0	0
6	P_6	0	P	4	15	0	0
6	P_6	0	P	5	19;28	0	0
6	P_6	0	P	6	4;6;10	0	0
6	P_6	0	P	7	14;18	0	0
6	P_6	0	P	8	8;12;17;21;24	0	0
6	P_6	0	P	9	26	0	0
6	P_6	0	P	10	9;13;22;25;27	0	0
7	P_7	0	P	0	0	1	1
7	P_7	0	P	1	1;2;3	0	0
7	P_7	0	P	2	5;7;23	0	0
7	P_7	0	P	3	11;16;20	0	0
7	P_7	0	P	4	15	0	0
7	P_7	0	P	5	19;28	0	0
7	P_7	0	P	6	4;6;10	1	1
7	P_7	0	P	7	14;18	0	0
7	P_7	0	P	8	8;12;17;21;24	0	0
7	P_7	0	P	9	26	0	0
7	P_7	0	P	10	9;13;22;25;27	0	0
8	P_8	0	P	0	0	0	0
8	P_8	0	P	1	1;2;3	0	0
8	P_8	0	P	2	5;7;23	0	0
8	P_8	0	P	3	11;16;20	0	0
8	P_8	0	P	4	15	0	0
8	P_8	0	P	5	19;28	0	0
8	P_8	0	P	6	4;6;10	0	0
8	P_8	0	P	7	14;18	0	0
8	P_8	0	P	8	8;12;17;21;24	0	0
8	P_8	0	P	9	26	0	0
8	P_8	0	P	10	9;13;22;25;27	0	0
9	P_9	0	P	0	0	1	1
9	P_9	0	P	1	1;2;3	0	0
9	P_9	0	P	2	5;7;23	0	0
9	P_9	0	P	3	11;16;20	0	0
9	P_9	0	P	4	15	0	0
9	P_9	0	P	5	19;28	0	0
9	P_9	0	P	6	4;6;10	1	1
9	P_9	0	P	7	14;18	1	1
9	P_9	0	P	8	8;12;17;21;24	0	0
9	P_9	0	P	9	26	0	0
9	P_9	0	P	10	9;13;22;25;27	0	0
