1 #anatomical sites
5 #samples
51 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	0.656813	0.656813
0	P_0	0	P	3	11	0.656813	0.656813
0	P_0	0	P	4	12	0.656813	0.656813
0	P_0	0	P	5	13	0.656813	0.656813
0	P_0	0	P	6	14	0.656813	0.656813
0	P_0	0	P	7	15	0.656813	0.656813
0	P_0	0	P	8	16	0.656813	0.656813
0	P_0	0	P	9	17	0.656813	0.656813
0	P_0	0	P	10	18	0.656813	0.656813
0	P_0	0	P	11	19	0.656813	0.656813
0	P_0	0	P	12	2	0.656813	0.656813
0	P_0	0	P	13	20	0	0
0	P_0	0	P	14	21	0.656813	0.656813
0	P_0	0	P	15	22	0.656813	0.656813
0	P_0	0	P	16	23	0	0
0	P_0	0	P	17	24	0.656813	0.656813
0	P_0	0	P	18	25	0	0
0	P_0	0	P	19	26	0	0
0	P_0	0	P	20	27	0	0
0	P_0	0	P	21	28	0	0
0	P_0	0	P	22	29	0	0
0	P_0	0	P	23	3	0.343187	0.343187
0	P_0	0	P	24	32	0	0
0	P_0	0	P	25	34	0	0
0	P_0	0	P	26	36	0	0
0	P_0	0	P	27	38	0	0
0	P_0	0	P	28	39	0	0
0	P_0	0	P	29	4	0.656813	0.656813
0	P_0	0	P	30	40	0	0
0	P_0	0	P	31	42	0	0
0	P_0	0	P	32	43	0	0
0	P_0	0	P	33	44	0	0
0	P_0	0	P	34	46	0	0
0	P_0	0	P	35	48	0	0
0	P_0	0	P	36	49	0	0
0	P_0	0	P	37	5	0.343187	0.343187
0	P_0	0	P	38	50	0	0
0	P_0	0	P	39	52	0	0
0	P_0	0	P	40	54	0	0
0	P_0	0	P	41	56	0	0
0	P_0	0	P	42	57	0	0
0	P_0	0	P	43	58	0	0
0	P_0	0	P	44	6	0.343187	0.343187
0	P_0	0	P	45	60	0	0
0	P_0	0	P	46	64	0	0
0	P_0	0	P	47	66	0	0
0	P_0	0	P	48	7	0.656813	0.656813
0	P_0	0	P	49	8	0.656813	0.656813
0	P_0	0	P	50	9	0.656813	0.656813
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	1	1
1	P_1	0	P	2	10	1	1
1	P_1	0	P	3	11	1	1
1	P_1	0	P	4	12	1	1
1	P_1	0	P	5	13	1	1
1	P_1	0	P	6	14	1	1
1	P_1	0	P	7	15	1	1
1	P_1	0	P	8	16	1	1
1	P_1	0	P	9	17	1	1
1	P_1	0	P	10	18	1	1
1	P_1	0	P	11	19	1	1
1	P_1	0	P	12	2	1	1
1	P_1	0	P	13	20	0	0
1	P_1	0	P	14	21	1	1
1	P_1	0	P	15	22	1	1
1	P_1	0	P	16	23	0	0
1	P_1	0	P	17	24	1	1
1	P_1	0	P	18	25	0	0
1	P_1	0	P	19	26	1	1
1	P_1	0	P	20	27	0	0
1	P_1	0	P	21	28	1	1
1	P_1	0	P	22	29	0	0
1	P_1	0	P	23	3	0	0
1	P_1	0	P	24	32	1	1
1	P_1	0	P	25	34	0	0
1	P_1	0	P	26	36	1	1
1	P_1	0	P	27	38	1	1
1	P_1	0	P	28	39	1	1
1	P_1	0	P	29	4	1	1
1	P_1	0	P	30	40	0	0
1	P_1	0	P	31	42	0	0
1	P_1	0	P	32	43	0	0
1	P_1	0	P	33	44	1	1
1	P_1	0	P	34	46	1	1
1	P_1	0	P	35	48	0	0
1	P_1	0	P	36	49	0	0
1	P_1	0	P	37	5	0	0
1	P_1	0	P	38	50	1	1
1	P_1	0	P	39	52	0	0
1	P_1	0	P	40	54	1	1
1	P_1	0	P	41	56	0	0
1	P_1	0	P	42	57	1	1
1	P_1	0	P	43	58	0	0
1	P_1	0	P	44	6	0	0
1	P_1	0	P	45	60	0	0
1	P_1	0	P	46	64	0	0
1	P_1	0	P	47	66	1	1
1	P_1	0	P	48	7	1	1
1	P_1	0	P	49	8	1	1
1	P_1	0	P	50	9	1	1
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	10	1	1
2	P_2	0	P	3	11	1	1
2	P_2	0	P	4	12	1	1
2	P_2	0	P	5	13	1	1
2	P_2	0	P	6	14	1	1
2	P_2	0	P	7	15	1	1
2	P_2	0	P	8	16	1	1
2	P_2	0	P	9	17	1	1
2	P_2	0	P	10	18	1	1
2	P_2	0	P	11	19	1	1
2	P_2	0	P	12	2	1	1
2	P_2	0	P	13	20	0	0
2	P_2	0	P	14	21	1	1
2	P_2	0	P	15	22	0	0
2	P_2	0	P	16	23	1	1
2	P_2	0	P	17	24	0	0
2	P_2	0	P	18	25	1	1
2	P_2	0	P	19	26	0	0
2	P_2	0	P	20	27	0	0
2	P_2	0	P	21	28	0	0
2	P_2	0	P	22	29	0	0
2	P_2	0	P	23	3	0	0
2	P_2	0	P	24	32	0	0
2	P_2	0	P	25	34	0	0
2	P_2	0	P	26	36	0	0
2	P_2	0	P	27	38	0	0
2	P_2	0	P	28	39	0	0
2	P_2	0	P	29	4	1	1
2	P_2	0	P	30	40	0	0
2	P_2	0	P	31	42	0	0
2	P_2	0	P	32	43	0	0
2	P_2	0	P	33	44	0	0
2	P_2	0	P	34	46	0	0
2	P_2	0	P	35	48	0	0
2	P_2	0	P	36	49	0	0
2	P_2	0	P	37	5	0	0
2	P_2	0	P	38	50	0	0
2	P_2	0	P	39	52	0	0
2	P_2	0	P	40	54	0	0
2	P_2	0	P	41	56	0	0
2	P_2	0	P	42	57	0	0
2	P_2	0	P	43	58	0	0
2	P_2	0	P	44	6	0	0
2	P_2	0	P	45	60	0	0
2	P_2	0	P	46	64	0	0
2	P_2	0	P	47	66	0	0
2	P_2	0	P	48	7	1	1
2	P_2	0	P	49	8	1	1
2	P_2	0	P	50	9	1	1
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	1	1
3	P_3	0	P	2	10	1	1
3	P_3	0	P	3	11	1	1
3	P_3	0	P	4	12	1	1
3	P_3	0	P	5	13	1	1
3	P_3	0	P	6	14	1	1
3	P_3	0	P	7	15	1	1
3	P_3	0	P	8	16	1	1
3	P_3	0	P	9	17	1	1
3	P_3	0	P	10	18	1	1
3	P_3	0	P	11	19	1	1
3	P_3	0	P	12	2	1	1
3	P_3	0	P	13	20	0	0
