1 #anatomical sites
2 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2	1	1
0	P_0	0	P	1	3	1	1
0	P_0	0	P	2	4	0	0
0	P_0	0	P	3	13;14;15	0	0
0	P_0	0	P	4	5;6	0.725203	0.725203
0	P_0	0	P	5	9	0	0
0	P_0	0	P	6	10	0	0
0	P_0	0	P	7	11	0	0
0	P_0	0	P	8	12	0	0
0	P_0	0	P	9	7;8	0	0
1	P_1	0	P	0	0;1;2	1	1
1	P_1	0	P	1	3	0.959362	0.959362
1	P_1	0	P	2	4	0.188005	0.188005
1	P_1	0	P	3	13;14;15	0.0951411	0.0951411
1	P_1	0	P	4	5;6	0.409564	0.409564
1	P_1	0	P	5	9	0.252755	0.252755
1	P_1	0	P	6	10	0.156809	0.156809
1	P_1	0	P	7	11	0.361793	0.361793
1	P_1	0	P	8	12	0.0569798	0.0569798
1	P_1	0	P	9	7;8	0.0406378	0.0406378
