1 #anatomical sites
5 #samples
18 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2	1	1
0	P_0	0	P	1	3;4;7;10	0	0
0	P_0	0	P	2	5	1	1
0	P_0	0	P	3	6;9;15;16;18;20;25;26	0.49358	0.49358
0	P_0	0	P	4	29;30;32;35;37;42;45;47;49;52;57;60;64;66;70;74;78;83;85;88;90;94;99;106;110;112;114;115;117;127;129;132;137;138;141;142;143;145	0.210133	0.210133
0	P_0	0	P	5	148	0.210133	0.210133
0	P_0	0	P	6	154	0.210133	0.210133
0	P_0	0	P	7	158;161;162;165	0	0
0	P_0	0	P	8	151	0	0
0	P_0	0	P	9	157	0	0
0	P_0	0	P	10	34;44;46;51;53;55;59;62;63;67;72;73;76;80;82;84;87;91;92;93;96;98;100;104;108;111;113;118;120;123;125;130;131;133;134;139;140	0.283447	0.283447
0	P_0	0	P	11	144;149	0	0
0	P_0	0	P	12	153	0	0
0	P_0	0	P	13	155;160	0	0
0	P_0	0	P	14	159	0	0
0	P_0	0	P	15	146	0.283447	0.283447
0	P_0	0	P	16	152	0.283447	0.283447
0	P_0	0	P	17	8;11;13;14;17	0.50642	0.50642
1	P_1	0	P	0	0;1;2	1	1
1	P_1	0	P	1	3;4;7;10	0	0
1	P_1	0	P	2	5	1	1
1	P_1	0	P	3	6;9;15;16;18;20;25;26	1	1
1	P_1	0	P	4	29;30;32;35;37;42;45;47;49;52;57;60;64;66;70;74;78;83;85;88;90;94;99;106;110;112;114;115;117;127;129;132;137;138;141;142;143;145	0	0
1	P_1	0	P	5	148	0	0
1	P_1	0	P	6	154	0	0
1	P_1	0	P	7	158;161;162;165	0	0
1	P_1	0	P	8	151	0	0
1	P_1	0	P	9	157	0	0
1	P_1	0	P	10	34;44;46;51;53;55;59;62;63;67;72;73;76;80;82;84;87;91;92;93;96;98;100;104;108;111;113;118;120;123;125;130;131;133;134;139;140	1	1
1	P_1	0	P	11	144;149	1	1
1	P_1	0	P	12	153	1	1
1	P_1	0	P	13	155;160	0	0
1	P_1	0	P	14	159	0	0
1	P_1	0	P	15	146	0	0
1	P_1	0	P	16	152	0	0
1	P_1	0	P	17	8;11;13;14;17	0	0
2	P_2	0	P	0	0;1;2	1	1
2	P_2	0	P	1	3;4;7;10	0	0
2	P_2	0	P	2	5	1	1
2	P_2	0	P	3	6;9;15;16;18;20;25;26	1	1
2	P_2	0	P	4	29;30;32;35;37;42;45;47;49;52;57;60;64;66;70;74;78;83;85;88;90;94;99;106;110;112;114;115;117;127;129;132;137;138;141;142;143;145	0	0
2	P_2	0	P	5	148	0	0
2	P_2	0	P	6	154	0	0
2	P_2	0	P	7	158;161;162;165	0	0
2	P_2	0	P	8	151	0	0
2	P_2	0	P	9	157	0	0
2	P_2	0	P	10	34;44;46;51;53;55;59;62;63;67;72;73;76;80;82;84;87;91;92;93;96;98;100;104;108;111;113;118;120;123;125;130;131;133;134;139;140	1	1
2	P_2	0	P	11	144;149	1	1
2	P_2	0	P	12	153	0	0
2	P_2	0	P	13	155;160	0	0
2	P_2	0	P	14	159	1	1
2	P_2	0	P	15	146	0	0
2	P_2	0	P	16	152	0	0
2	P_2	0	P	17	8;11;13;14;17	0	0
3	P_3	0	P	0	0;1;2	1	1
3	P_3	0	P	1	3;4;7;10	0	0
3	P_3	0	P	2	5	1	1
3	P_3	0	P	3	6;9;15;16;18;20;25;26	1	1
3	P_3	0	P	4	29;30;32;35;37;42;45;47;49;52;57;60;64;66;70;74;78;83;85;88;90;94;99;106;110;112;114;115;117;127;129;132;137;138;141;142;143;145	0.794521	0.794521
3	P_3	0	P	5	148	0.170549	0.170549
3	P_3	0	P	6	154	0	0
3	P_3	0	P	7	158;161;162;165	0.170549	0.170549
3	P_3	0	P	8	151	0.44822	0.44822
3	P_3	0	P	9	157	0.175752	0.175752
3	P_3	0	P	10	34;44;46;51;53;55;59;62;63;67;72;73;76;80;82;84;87;91;92;93;96;98;100;104;108;111;113;118;120;123;125;130;131;133;134;139;140	0.20548	0.20548
3	P_3	0	P	11	144;149	0.20548	0.20548
3	P_3	0	P	12	153	0	0
3	P_3	0	P	13	155;160	0.20548	0.20548
3	P_3	0	P	14	159	0	0
3	P_3	0	P	15	146	0	0
3	P_3	0	P	16	152	0	0
3	P_3	0	P	17	8;11;13;14;17	0	0
4	P_4	0	P	0	0;1;2	1	1
4	P_4	0	P	1	3;4;7;10	0.390331	0.390331
4	P_4	0	P	2	5	0.609669	0.609669
4	P_4	0	P	3	6;9;15;16;18;20;25;26	0.609669	0.609669
4	P_4	0	P	4	29;30;32;35;37;42;45;47;49;52;57;60;64;66;70;74;78;83;85;88;90;94;99;106;110;112;114;115;117;127;129;132;137;138;141;142;143;145	0	0
4	P_4	0	P	5	148	0	0
4	P_4	0	P	6	154	0	0
4	P_4	0	P	7	158;161;162;165	0	0
4	P_4	0	P	8	151	0	0
4	P_4	0	P	9	157	0	0
4	P_4	0	P	10	34;44;46;51;53;55;59;62;63;67;72;73;76;80;82;84;87;91;92;93;96;98;100;104;108;111;113;118;120;123;125;130;131;133;134;139;140	0.609669	0.609669
4	P_4	0	P	11	144;149	0	0
4	P_4	0	P	12	153	0	0
4	P_4	0	P	13	155;160	0	0
4	P_4	0	P	14	159	0	0
4	P_4	0	P	15	146	0.609669	0.609669
4	P_4	0	P	16	152	0	0
4	P_4	0	P	17	8;11;13;14;17	0	0
