1 #anatomical sites
10 #samples
15 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	3;6;23	1	1
0	P_0	0	P	3	31	1	1
0	P_0	0	P	4	10;16;20;26;30	0	0
0	P_0	0	P	5	2	0	0
0	P_0	0	P	6	4;9;12;13;22	0	0
0	P_0	0	P	7	5	0	0
0	P_0	0	P	8	7	0	0
0	P_0	0	P	9	18;25	0	0
0	P_0	0	P	10	8	0	0
0	P_0	0	P	11	15;27;28;29	0	0
0	P_0	0	P	12	11;14	0	0
0	P_0	0	P	13	17;24	0	0
0	P_0	0	P	14	21	0	0
1	P_1	0	P	0	0	0	0
1	P_1	0	P	1	1	0	0
1	P_1	0	P	2	3;6;23	0	0
1	P_1	0	P	3	31	0	0
1	P_1	0	P	4	10;16;20;26;30	0	0
1	P_1	0	P	5	2	0	0
1	P_1	0	P	6	4;9;12;13;22	0	0
1	P_1	0	P	7	5	0	0
1	P_1	0	P	8	7	0	0
1	P_1	0	P	9	18;25	0	0
1	P_1	0	P	10	8	0	0
1	P_1	0	P	11	15;27;28;29	0	0
1	P_1	0	P	12	11;14	0	0
1	P_1	0	P	13	17;24	0	0
1	P_1	0	P	14	21	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	0	0
2	P_2	0	P	2	3;6;23	0	0
2	P_2	0	P	3	31	0	0
2	P_2	0	P	4	10;16;20;26;30	0	0
2	P_2	0	P	5	2	1	1
2	P_2	0	P	6	4;9;12;13;22	0	0
2	P_2	0	P	7	5	1	1
2	P_2	0	P	8	7	0	0
2	P_2	0	P	9	18;25	0	0
2	P_2	0	P	10	8	0	0
2	P_2	0	P	11	15;27;28;29	0	0
2	P_2	0	P	12	11;14	1	1
2	P_2	0	P	13	17;24	1	1
2	P_2	0	P	14	21	0	0
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	0.228332	0.228332
3	P_3	0	P	2	3;6;23	0	0
3	P_3	0	P	3	31	0	0
3	P_3	0	P	4	10;16;20;26;30	0.228332	0.228332
3	P_3	0	P	5	2	0.771669	0.771669
3	P_3	0	P	6	4;9;12;13;22	0.359367	0.359367
3	P_3	0	P	7	5	0.412302	0.412302
3	P_3	0	P	8	7	0	0
3	P_3	0	P	9	18;25	0	0
3	P_3	0	P	10	8	0.412302	0.412302
3	P_3	0	P	11	15;27;28;29	0	0
3	P_3	0	P	12	11;14	0	0
3	P_3	0	P	13	17;24	0	0
3	P_3	0	P	14	21	0	0
4	P_4	0	P	0	0	1	1
4	P_4	0	P	1	1	0	0
4	P_4	0	P	2	3;6;23	0	0
4	P_4	0	P	3	31	0	0
4	P_4	0	P	4	10;16;20;26;30	0	0
4	P_4	0	P	5	2	1	1
4	P_4	0	P	6	4;9;12;13;22	0	0
4	P_4	0	P	7	5	1	1
4	P_4	0	P	8	7	0	0
4	P_4	0	P	9	18;25	0	0
4	P_4	0	P	10	8	0	0
4	P_4	0	P	11	15;27;28;29	0	0
4	P_4	0	P	12	11;14	1	1
4	P_4	0	P	13	17;24	0	0
4	P_4	0	P	14	21	1	1
5	P_5	0	P	0	0	1	1
5	P_5	0	P	1	1	0.495117	0.495117
5	P_5	0	P	2	3;6;23	0.495117	0.495117
5	P_5	0	P	3	31	0	0
5	P_5	0	P	4	10;16;20;26;30	0	0
5	P_5	0	P	5	2	0.504883	0.504883
5	P_5	0	P	6	4;9;12;13;22	0	0
5	P_5	0	P	7	5	0.504883	0.504883
5	P_5	0	P	8	7	0	0
5	P_5	0	P	9	18;25	0	0
5	P_5	0	P	10	8	0.504883	0.504883
5	P_5	0	P	11	15;27;28;29	0.504883	0.504883
5	P_5	0	P	12	11;14	0	0
5	P_5	0	P	13	17;24	0	0
5	P_5	0	P	14	21	0	0
6	P_6	0	P	0	0	0	0
6	P_6	0	P	1	1	0	0
6	P_6	0	P	2	3;6;23	0	0
6	P_6	0	P	3	31	0	0
6	P_6	0	P	4	10;16;20;26;30	0	0
6	P_6	0	P	5	2	0	0
6	P_6	0	P	6	4;9;12;13;22	0	0
6	P_6	0	P	7	5	0	0
6	P_6	0	P	8	7	0	0
6	P_6	0	P	9	18;25	0	0
6	P_6	0	P	10	8	0	0
6	P_6	0	P	11	15;27;28;29	0	0
6	P_6	0	P	12	11;14	0	0
6	P_6	0	P	13	17;24	0	0
6	P_6	0	P	14	21	0	0
7	P_7	0	P	0	0	1	1
7	P_7	0	P	1	1	0	0
7	P_7	0	P	2	3;6;23	0	0
7	P_7	0	P	3	31	0	0
7	P_7	0	P	4	10;16;20;26;30	0	0
7	P_7	0	P	5	2	1	1
7	P_7	0	P	6	4;9;12;13;22	0	0
7	P_7	0	P	7	5	1	1
7	P_7	0	P	8	7	1	1
7	P_7	0	P	9	18;25	0	0
7	P_7	0	P	10	8	0	0
7	P_7	0	P	11	15;27;28;29	0	0
7	P_7	0	P	12	11;14	0	0
7	P_7	0	P	13	17;24	0	0
7	P_7	0	P	14	21	0	0
8	P_8	0	P	0	0	0	0
8	P_8	0	P	1	1	0	0
8	P_8	0	P	2	3;6;23	0	0
8	P_8	0	P	3	31	0	0
8	P_8	0	P	4	10;16;20;26;30	0	0
8	P_8	0	P	5	2	0	0
8	P_8	0	P	6	4;9;12;13;22	0	0
8	P_8	0	P	7	5	0	0
8	P_8	0	P	8	7	0	0
8	P_8	0	P	9	18;25	0	0
8	P_8	0	P	10	8	0	0
8	P_8	0	P	11	15;27;28;29	0	0
8	P_8	0	P	12	11;14	0	0
8	P_8	0	P	13	17;24	0	0
8	P_8	0	P	14	21	0	0
9	P_9	0	P	0	0	1	1
9	P_9	0	P	1	1	0	0
9	P_9	0	P	2	3;6;23	0	0
9	P_9	0	P	3	31	0	0
9	P_9	0	P	4	10;16;20;26;30	0	0
9	P_9	0	P	5	2	1	1
9	P_9	0	P	6	4;9;12;13;22	0	0
9	P_9	0	P	7	5	1	1
9	P_9	0	P	8	7	1	1
9	P_9	0	P	9	18;25	1	1
9	P_9	0	P	10	8	0	0
9	P_9	0	P	11	15;27;28;29	0	0
9	P_9	0	P	12	11;14	0	0
9	P_9	0	P	13	17;24	0	0
9	P_9	0	P	14	21	0	0
