1 #anatomical sites
5 #samples
25 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	0.443163	0.443163
0	P_0	0	P	3	11	0.254997	0.254997
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	13	0	0
0	P_0	0	P	6	14	0	0
0	P_0	0	P	7	15	0	0
0	P_0	0	P	8	16	0	0
0	P_0	0	P	9	17	0	0
0	P_0	0	P	10	18	0	0
0	P_0	0	P	11	19	0	0
0	P_0	0	P	12	2	0.69816	0.69816
0	P_0	0	P	13	20	0	0
0	P_0	0	P	14	21	0	0
0	P_0	0	P	15	22	0.443163	0.443163
0	P_0	0	P	16	23	0	0
0	P_0	0	P	17	24	0	0
0	P_0	0	P	18	3	0.30184	0.30184
0	P_0	0	P	19	4	0.254997	0.254997
0	P_0	0	P	20	5	0.30184	0.30184
0	P_0	0	P	21	6	0.254997	0.254997
0	P_0	0	P	22	7	0.30184	0.30184
0	P_0	0	P	23	8	0.254997	0.254997
0	P_0	0	P	24	9	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	1	1
1	P_1	0	P	2	10	0	0
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	0	0
1	P_1	0	P	5	13	0	0
1	P_1	0	P	6	14	0	0
1	P_1	0	P	7	15	0	0
1	P_1	0	P	8	16	1	1
1	P_1	0	P	9	17	0	0
1	P_1	0	P	10	18	1	1
1	P_1	0	P	11	19	0	0
1	P_1	0	P	12	2	1	1
1	P_1	0	P	13	20	0	0
1	P_1	0	P	14	21	0	0
1	P_1	0	P	15	22	0	0
1	P_1	0	P	16	23	0	0
1	P_1	0	P	17	24	1	1
1	P_1	0	P	18	3	0	0
1	P_1	0	P	19	4	0	0
1	P_1	0	P	20	5	0	0
1	P_1	0	P	21	6	0	0
1	P_1	0	P	22	7	0	0
1	P_1	0	P	23	8	0	0
1	P_1	0	P	24	9	1	1
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	10	1	1
2	P_2	0	P	3	11	0	0
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	13	0	0
2	P_2	0	P	6	14	0	0
2	P_2	0	P	7	15	0	0
2	P_2	0	P	8	16	0	0
2	P_2	0	P	9	17	0	0
2	P_2	0	P	10	18	0	0
2	P_2	0	P	11	19	0	0
2	P_2	0	P	12	2	1	1
2	P_2	0	P	13	20	0	0
2	P_2	0	P	14	21	0	0
2	P_2	0	P	15	22	0	0
2	P_2	0	P	16	23	0	0
2	P_2	0	P	17	24	0	0
2	P_2	0	P	18	3	0	0
2	P_2	0	P	19	4	0	0
2	P_2	0	P	20	5	0	0
2	P_2	0	P	21	6	0	0
2	P_2	0	P	22	7	0	0
2	P_2	0	P	23	8	0	0
2	P_2	0	P	24	9	0	0
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	1	1
3	P_3	0	P	2	10	0	0
3	P_3	0	P	3	11	0	0
3	P_3	0	P	4	12	0.508934	0.508934
3	P_3	0	P	5	13	0	0
3	P_3	0	P	6	14	0.213287	0.213287
3	P_3	0	P	7	15	0.508934	0.508934
3	P_3	0	P	8	16	0	0
3	P_3	0	P	9	17	0.277779	0.277779
3	P_3	0	P	10	18	0	0
3	P_3	0	P	11	19	0.114407	0.114407
3	P_3	0	P	12	2	1	1
3	P_3	0	P	13	20	0	0
3	P_3	0	P	14	21	0.213287	0.213287
3	P_3	0	P	15	22	0	0
3	P_3	0	P	16	23	0.213287	0.213287
3	P_3	0	P	17	24	0	0
3	P_3	0	P	18	3	0	0
3	P_3	0	P	19	4	0.722221	0.722221
3	P_3	0	P	20	5	0	0
3	P_3	0	P	21	6	0.722221	0.722221
3	P_3	0	P	22	7	0	0
3	P_3	0	P	23	8	0.508934	0.508934
3	P_3	0	P	24	9	0.277779	0.277779
4	P_4	0	P	0	0	1	1
4	P_4	0	P	1	1	1	1
4	P_4	0	P	2	10	0.195896	0.195896
4	P_4	0	P	3	11	0	0
4	P_4	0	P	4	12	0	0
4	P_4	0	P	5	13	0.195896	0.195896
4	P_4	0	P	6	14	0	0
4	P_4	0	P	7	15	0	0
4	P_4	0	P	8	16	0	0
4	P_4	0	P	9	17	0	0
4	P_4	0	P	10	18	0	0
4	P_4	0	P	11	19	0	0
4	P_4	0	P	12	2	1	1
4	P_4	0	P	13	20	0.195896	0.195896
4	P_4	0	P	14	21	0	0
4	P_4	0	P	15	22	0	0
4	P_4	0	P	16	23	0	0
4	P_4	0	P	17	24	0	0
4	P_4	0	P	18	3	0	0
4	P_4	0	P	19	4	0	0
4	P_4	0	P	20	5	0	0
4	P_4	0	P	21	6	0	0
4	P_4	0	P	22	7	0	0
4	P_4	0	P	23	8	0	0
4	P_4	0	P	24	9	0	0
