1 #anatomical sites
10 #samples
46 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	1	1
0	P_0	0	P	3	11	0	0
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	13	1	1
0	P_0	0	P	6	14	0	0
0	P_0	0	P	7	15	0	0
0	P_0	0	P	8	16	0	0
0	P_0	0	P	9	17	0	0
0	P_0	0	P	10	18	0	0
0	P_0	0	P	11	19	0	0
0	P_0	0	P	12	2	1	1
0	P_0	0	P	13	20	0	0
0	P_0	0	P	14	21	0	0
0	P_0	0	P	15	22	0	0
0	P_0	0	P	16	23	0	0
0	P_0	0	P	17	24	0	0
0	P_0	0	P	18	25	0	0
0	P_0	0	P	19	26	0	0
0	P_0	0	P	20	27	0	0
0	P_0	0	P	21	28	0	0
0	P_0	0	P	22	29	0	0
0	P_0	0	P	23	3	0	0
0	P_0	0	P	24	30	0	0
0	P_0	0	P	25	31	0	0
0	P_0	0	P	26	32	0	0
0	P_0	0	P	27	33	1	1
0	P_0	0	P	28	34	0	0
0	P_0	0	P	29	35	0	0
0	P_0	0	P	30	36	0	0
0	P_0	0	P	31	37	0	0
0	P_0	0	P	32	38	0	0
0	P_0	0	P	33	39	0	0
0	P_0	0	P	34	4	1	1
0	P_0	0	P	35	40	1	1
0	P_0	0	P	36	41	0	0
0	P_0	0	P	37	42	0	0
0	P_0	0	P	38	43	0	0
0	P_0	0	P	39	44	0	0
0	P_0	0	P	40	45	0	0
0	P_0	0	P	41	5	0	0
0	P_0	0	P	42	6	0	0
0	P_0	0	P	43	7	0	0
0	P_0	0	P	44	8	0	0
0	P_0	0	P	45	9	0	0
1	P_1	0	P	0	0	0	0
1	P_1	0	P	1	1	0	0
1	P_1	0	P	2	10	0	0
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	0	0
1	P_1	0	P	5	13	0	0
1	P_1	0	P	6	14	0	0
1	P_1	0	P	7	15	0	0
1	P_1	0	P	8	16	0	0
1	P_1	0	P	9	17	0	0
1	P_1	0	P	10	18	0	0
1	P_1	0	P	11	19	0	0
1	P_1	0	P	12	2	0	0
1	P_1	0	P	13	20	0	0
1	P_1	0	P	14	21	0	0
1	P_1	0	P	15	22	0	0
1	P_1	0	P	16	23	0	0
1	P_1	0	P	17	24	0	0
1	P_1	0	P	18	25	0	0
1	P_1	0	P	19	26	0	0
1	P_1	0	P	20	27	0	0
1	P_1	0	P	21	28	0	0
1	P_1	0	P	22	29	0	0
1	P_1	0	P	23	3	0	0
1	P_1	0	P	24	30	0	0
1	P_1	0	P	25	31	0	0
1	P_1	0	P	26	32	0	0
1	P_1	0	P	27	33	0	0
1	P_1	0	P	28	34	0	0
1	P_1	0	P	29	35	0	0
1	P_1	0	P	30	36	0	0
1	P_1	0	P	31	37	0	0
1	P_1	0	P	32	38	0	0
1	P_1	0	P	33	39	0	0
1	P_1	0	P	34	4	0	0
1	P_1	0	P	35	40	0	0
1	P_1	0	P	36	41	0	0
1	P_1	0	P	37	42	0	0
1	P_1	0	P	38	43	0	0
1	P_1	0	P	39	44	0	0
1	P_1	0	P	40	45	0	0
1	P_1	0	P	41	5	0	0
1	P_1	0	P	42	6	0	0
1	P_1	0	P	43	7	0	0
1	P_1	0	P	44	8	0	0
1	P_1	0	P	45	9	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	10	0	0
2	P_2	0	P	3	11	0	0
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	13	0	0
2	P_2	0	P	6	14	0	0
2	P_2	0	P	7	15	0	0
2	P_2	0	P	8	16	0	0
2	P_2	0	P	9	17	0	0
2	P_2	0	P	10	18	0	0
2	P_2	0	P	11	19	0	0
2	P_2	0	P	12	2	0	0
2	P_2	0	P	13	20	0	0
2	P_2	0	P	14	21	0	0
2	P_2	0	P	15	22	1	1
2	P_2	0	P	16	23	0	0
2	P_2	0	P	17	24	0	0
2	P_2	0	P	18	25	1	1
2	P_2	0	P	19	26	0	0
2	P_2	0	P	20	27	0	0
2	P_2	0	P	21	28	0	0
2	P_2	0	P	22	29	0	0
2	P_2	0	P	23	3	1	1
2	P_2	0	P	24	30	0	0
2	P_2	0	P	25	31	0	0
2	P_2	0	P	26	32	0	0
2	P_2	0	P	27	33	0	0
2	P_2	0	P	28	34	0	0
2	P_2	0	P	29	35	0	0
2	P_2	0	P	30	36	0	0
2	P_2	0	P	31	37	0	0
2	P_2	0	P	32	38	0	0
2	P_2	0	P	33	39	0	0
2	P_2	0	P	34	4	0	0
2	P_2	0	P	35	40	0	0
2	P_2	0	P	36	41	0	0
2	P_2	0	P	37	42	0	0
2	P_2	0	P	38	43	0	0
2	P_2	0	P	39	44	0	0
2	P_2	0	P	40	45	0	0
2	P_2	0	P	41	5	1	1
2	P_2	0	P	42	6	0	0
2	P_2	0	P	43	7	1	1
2	P_2	0	P	44	8	0	0
2	P_2	0	P	45	9	0	0
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	1	1
3	P_3	0	P	2	10	0.706551	0.706551
3	P_3	0	P	3	11	0	0
3	P_3	0	P	4	12	0	0
3	P_3	0	P	5	13	0	0
3	P_3	0	P	6	14	0	0
3	P_3	0	P	7	15	0	0
3	P_3	0	P	8	16	0.706551	0.706551
3	P_3	0	P	9	17	0	0
3	P_3	0	P	10	18	0	0
3	P_3	0	P	11	19	0	0
3	P_3	0	P	12	2	1	1
3	P_3	0	P	13	20	0.706551	0.706551
3	P_3	0	P	14	21	0	0
3	P_3	0	P	15	22	0	0
3	P_3	0	P	16	23	0	0
3	P_3	0	P	17	24	0	0
3	P_3	0	P	18	25	0	0
3	P_3	0	P	19	26	0.293449	0.293449
3	P_3	0	P	20	27	0.706551	0.706551
3	P_3	0	P	21	28	0	0
3	P_3	0	P	22	29	0.706551	0.706551
3	P_3	0	P	23	3	0	0
3	P_3	0	P	24	30	0	0
3	P_3	0	P	25	31	0.706551	0.706551
3	P_3	0	P	26	32	0.293449	0.293449
3	P_3	0	P	27	33	0	0
3	P_3	0	P	28	34	0	0
3	P_3	0	P	29	35	0	0
3	P_3	0	P	30	36	0	0
3	P_3	0	P	31	37	0	0
3	P_3	0	P	32	38	0.293449	0.293449
