1 #anatomical sites
5 #samples
9 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1	1	1
0	P_0	0	P	1	2	1	1
0	P_0	0	P	2	8;11	0	0
0	P_0	0	P	3	13;16;17;18	0	0
0	P_0	0	P	4	3	0	0
0	P_0	0	P	5	10;14	0	0
0	P_0	0	P	6	4;5	0	0
0	P_0	0	P	7	6;7;9;12	0	0
0	P_0	0	P	8	15	0	0
1	P_1	0	P	0	0;1	1	1
1	P_1	0	P	1	2	0	0
1	P_1	0	P	2	8;11	0	0
1	P_1	0	P	3	13;16;17;18	0	0
1	P_1	0	P	4	3	1	1
1	P_1	0	P	5	10;14	1	1
1	P_1	0	P	6	4;5	0	0
1	P_1	0	P	7	6;7;9;12	0	0
1	P_1	0	P	8	15	0	0
2	P_2	0	P	0	0;1	1	1
2	P_2	0	P	1	2	0	0
2	P_2	0	P	2	8;11	0	0
2	P_2	0	P	3	13;16;17;18	0	0
2	P_2	0	P	4	3	0	0
2	P_2	0	P	5	10;14	0	0
2	P_2	0	P	6	4;5	0	0
2	P_2	0	P	7	6;7;9;12	1	1
2	P_2	0	P	8	15	0	0
3	P_3	0	P	0	0;1	1	1
3	P_3	0	P	1	2	0.724713	0.724713
3	P_3	0	P	2	8;11	0.580104	0.580104
3	P_3	0	P	3	13;16;17;18	0.144609	0.144609
3	P_3	0	P	4	3	0.146947	0.146947
3	P_3	0	P	5	10;14	0	0
3	P_3	0	P	6	4;5	0.12834	0.12834
3	P_3	0	P	7	6;7;9;12	0	0
3	P_3	0	P	8	15	0	0
4	P_4	0	P	0	0;1	1	1
4	P_4	0	P	1	2	0	0
4	P_4	0	P	2	8;11	0	0
4	P_4	0	P	3	13;16;17;18	0	0
4	P_4	0	P	4	3	0	0
4	P_4	0	P	5	10;14	0	0
4	P_4	0	P	6	4;5	0	0
4	P_4	0	P	7	6;7;9;12	0	0
4	P_4	0	P	8	15	0.398914	0.398914
