1 #anatomical sites
5 #samples
21 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	0	0
0	P_0	0	P	2	10	0	0
0	P_0	0	P	3	11	0	0
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	13	0	0
0	P_0	0	P	6	14	0	0
0	P_0	0	P	7	15	0	0
0	P_0	0	P	8	16	0	0
0	P_0	0	P	9	17	0	0
0	P_0	0	P	10	19	0	0
0	P_0	0	P	11	2	1	1
0	P_0	0	P	12	20	0	0
0	P_0	0	P	13	21	0	0
0	P_0	0	P	14	22	0	0
0	P_0	0	P	15	3	0	0
0	P_0	0	P	16	4	0	0
0	P_0	0	P	17	6	0	0
0	P_0	0	P	18	7	0	0
0	P_0	0	P	19	8	0	0
0	P_0	0	P	20	9	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	0	0
1	P_1	0	P	2	10	1	1
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	1	1
1	P_1	0	P	5	13	1	1
1	P_1	0	P	6	14	0	0
1	P_1	0	P	7	15	1	1
1	P_1	0	P	8	16	0	0
1	P_1	0	P	9	17	1	1
1	P_1	0	P	10	19	1	1
1	P_1	0	P	11	2	0	0
1	P_1	0	P	12	20	0	0
1	P_1	0	P	13	21	1	1
1	P_1	0	P	14	22	0	0
1	P_1	0	P	15	3	1	1
1	P_1	0	P	16	4	1	1
1	P_1	0	P	17	6	0	0
1	P_1	0	P	18	7	0	0
1	P_1	0	P	19	8	0	0
1	P_1	0	P	20	9	0	0
2	P_2	0	P	0	0	0	0
2	P_2	0	P	1	1	0	0
2	P_2	0	P	2	10	0	0
2	P_2	0	P	3	11	0	0
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	13	0	0
2	P_2	0	P	6	14	0	0
2	P_2	0	P	7	15	0	0
2	P_2	0	P	8	16	0	0
2	P_2	0	P	9	17	0	0
2	P_2	0	P	10	19	0	0
2	P_2	0	P	11	2	0	0
2	P_2	0	P	12	20	0	0
2	P_2	0	P	13	21	0	0
2	P_2	0	P	14	22	0	0
2	P_2	0	P	15	3	0	0
2	P_2	0	P	16	4	0	0
2	P_2	0	P	17	6	0	0
2	P_2	0	P	18	7	0	0
2	P_2	0	P	19	8	0	0
2	P_2	0	P	20	9	0	0
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	0	0
3	P_3	0	P	2	10	0.258149	0.258149
3	P_3	0	P	3	11	0.741851	0.741851
3	P_3	0	P	4	12	0.258149	0.258149
3	P_3	0	P	5	13	0.258149	0.258149
3	P_3	0	P	6	14	0.741851	0.741851
3	P_3	0	P	7	15	0.258149	0.258149
3	P_3	0	P	8	16	0.741851	0.741851
3	P_3	0	P	9	17	0.258149	0.258149
3	P_3	0	P	10	19	0.258149	0.258149
3	P_3	0	P	11	2	0	0
3	P_3	0	P	12	20	0.741851	0.741851
3	P_3	0	P	13	21	0	0
3	P_3	0	P	14	22	0.111366	0.111366
3	P_3	0	P	15	3	1	1
3	P_3	0	P	16	4	1	1
3	P_3	0	P	17	6	0.741851	0.741851
3	P_3	0	P	18	7	0.741851	0.741851
3	P_3	0	P	19	8	0.741851	0.741851
3	P_3	0	P	20	9	0.741851	0.741851
4	P_4	0	P	0	0	1	1
4	P_4	0	P	1	1	1	1
4	P_4	0	P	2	10	0	0
4	P_4	0	P	3	11	0	0
4	P_4	0	P	4	12	0	0
4	P_4	0	P	5	13	0	0
4	P_4	0	P	6	14	0	0
4	P_4	0	P	7	15	0	0
4	P_4	0	P	8	16	0	0
4	P_4	0	P	9	17	0	0
4	P_4	0	P	10	19	0	0
4	P_4	0	P	11	2	0	0
4	P_4	0	P	12	20	0	0
4	P_4	0	P	13	21	0	0
4	P_4	0	P	14	22	0	0
4	P_4	0	P	15	3	0	0
4	P_4	0	P	16	4	0	0
4	P_4	0	P	17	6	0	0
4	P_4	0	P	18	7	0	0
4	P_4	0	P	19	8	0	0
4	P_4	0	P	20	9	0	0
