1 #anatomical sites
10 #samples
51 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	0	0
0	P_0	0	P	3	11	1	1
0	P_0	0	P	4	12	1	1
0	P_0	0	P	5	13	0	0
0	P_0	0	P	6	15	1	1
0	P_0	0	P	7	16	0	0
0	P_0	0	P	8	17	0	0
0	P_0	0	P	9	18	1	1
0	P_0	0	P	10	19	0	0
0	P_0	0	P	11	2	1	1
0	P_0	0	P	12	21	0	0
0	P_0	0	P	13	23	1	1
0	P_0	0	P	14	25	1	1
0	P_0	0	P	15	26	0	0
0	P_0	0	P	16	28	0	0
0	P_0	0	P	17	29	1	1
0	P_0	0	P	18	3	1	1
0	P_0	0	P	19	30	0	0
0	P_0	0	P	20	31	0	0
0	P_0	0	P	21	34	1	1
0	P_0	0	P	22	35	1	1
0	P_0	0	P	23	37	1	1
0	P_0	0	P	24	38	1	1
0	P_0	0	P	25	4	1	1
0	P_0	0	P	26	40	0	0
0	P_0	0	P	27	42	0	0
0	P_0	0	P	28	45	1	1
0	P_0	0	P	29	47	0	0
0	P_0	0	P	30	48	1	1
0	P_0	0	P	31	49	1	1
0	P_0	0	P	32	5	0	0
0	P_0	0	P	33	50	0	0
0	P_0	0	P	34	51	0	0
0	P_0	0	P	35	52	1	1
0	P_0	0	P	36	53	0	0
0	P_0	0	P	37	54	0	0
0	P_0	0	P	38	55	0	0
0	P_0	0	P	39	56	0	0
0	P_0	0	P	40	57	0	0
0	P_0	0	P	41	58	0	0
0	P_0	0	P	42	59	0	0
0	P_0	0	P	43	6	0	0
0	P_0	0	P	44	60	0	0
0	P_0	0	P	45	61	0	0
0	P_0	0	P	46	63	0	0
0	P_0	0	P	47	66	0	0
0	P_0	0	P	48	75	0	0
0	P_0	0	P	49	81	0	0
0	P_0	0	P	50	9	0	0
1	P_1	0	P	0	0	0	0
1	P_1	0	P	1	1	0	0
1	P_1	0	P	2	10	0	0
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	0	0
1	P_1	0	P	5	13	0	0
1	P_1	0	P	6	15	0	0
1	P_1	0	P	7	16	0	0
1	P_1	0	P	8	17	0	0
1	P_1	0	P	9	18	0	0
1	P_1	0	P	10	19	0	0
1	P_1	0	P	11	2	0	0
1	P_1	0	P	12	21	0	0
1	P_1	0	P	13	23	0	0
1	P_1	0	P	14	25	0	0
1	P_1	0	P	15	26	0	0
1	P_1	0	P	16	28	0	0
1	P_1	0	P	17	29	0	0
1	P_1	0	P	18	3	0	0
1	P_1	0	P	19	30	0	0
1	P_1	0	P	20	31	0	0
1	P_1	0	P	21	34	0	0
1	P_1	0	P	22	35	0	0
1	P_1	0	P	23	37	0	0
1	P_1	0	P	24	38	0	0
1	P_1	0	P	25	4	0	0
1	P_1	0	P	26	40	0	0
1	P_1	0	P	27	42	0	0
1	P_1	0	P	28	45	0	0
1	P_1	0	P	29	47	0	0
1	P_1	0	P	30	48	0	0
1	P_1	0	P	31	49	0	0
1	P_1	0	P	32	5	0	0
1	P_1	0	P	33	50	0	0
1	P_1	0	P	34	51	0	0
1	P_1	0	P	35	52	0	0
1	P_1	0	P	36	53	0	0
1	P_1	0	P	37	54	0	0
1	P_1	0	P	38	55	0	0
1	P_1	0	P	39	56	0	0
1	P_1	0	P	40	57	0	0
1	P_1	0	P	41	58	0	0
1	P_1	0	P	42	59	0	0
1	P_1	0	P	43	6	0	0
1	P_1	0	P	44	60	0	0
1	P_1	0	P	45	61	0	0
1	P_1	0	P	46	63	0	0
1	P_1	0	P	47	66	0	0
1	P_1	0	P	48	75	0	0
1	P_1	0	P	49	81	0	0
1	P_1	0	P	50	9	0	0
2	P_2	0	P	0	0	0	0
2	P_2	0	P	1	1	0	0
2	P_2	0	P	2	10	0	0
2	P_2	0	P	3	11	0	0
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	13	0	0
2	P_2	0	P	6	15	0	0
2	P_2	0	P	7	16	0	0
2	P_2	0	P	8	17	0	0
2	P_2	0	P	9	18	0	0
2	P_2	0	P	10	19	0	0
2	P_2	0	P	11	2	0	0
2	P_2	0	P	12	21	0	0
2	P_2	0	P	13	23	0	0
2	P_2	0	P	14	25	0	0
2	P_2	0	P	15	26	0	0
2	P_2	0	P	16	28	0	0
2	P_2	0	P	17	29	0	0
2	P_2	0	P	18	3	0	0
2	P_2	0	P	19	30	0	0
2	P_2	0	P	20	31	0	0
2	P_2	0	P	21	34	0	0
2	P_2	0	P	22	35	0	0
2	P_2	0	P	23	37	0	0
2	P_2	0	P	24	38	0	0
2	P_2	0	P	25	4	0	0
2	P_2	0	P	26	40	0	0
2	P_2	0	P	27	42	0	0
2	P_2	0	P	28	45	0	0
2	P_2	0	P	29	47	0	0
2	P_2	0	P	30	48	0	0
2	P_2	0	P	31	49	0	0
2	P_2	0	P	32	5	0	0
2	P_2	0	P	33	50	0	0
2	P_2	0	P	34	51	0	0
2	P_2	0	P	35	52	0	0
2	P_2	0	P	36	53	0	0
2	P_2	0	P	37	54	0	0
2	P_2	0	P	38	55	0	0
2	P_2	0	P	39	56	0	0
2	P_2	0	P	40	57	0	0
2	P_2	0	P	41	58	0	0
2	P_2	0	P	42	59	0	0
2	P_2	0	P	43	6	0	0
2	P_2	0	P	44	60	0	0
2	P_2	0	P	45	61	0	0
2	P_2	0	P	46	63	0	0
2	P_2	0	P	47	66	0	0
2	P_2	0	P	48	75	0	0
2	P_2	0	P	49	81	0	0
2	P_2	0	P	50	9	0	0
3	P_3	0	P	0	0	0.999999	0.999999
3	P_3	0	P	1	1	0.999999	0.999999
3	P_3	0	P	2	10	0.339499	0.339499
3	P_3	0	P	3	11	0.6605	0.6605
3	P_3	0	P	4	12	0.6605	0.6605
3	P_3	0	P	5	13	0.339499	0.339499
3	P_3	0	P	6	15	0.6605	0.6605
3	P_3	0	P	7	16	0.339499	0.339499
3	P_3	0	P	8	17	0.339499	0.339499
3	P_3	0	P	9	18	0.6605	0.6605
3	P_3	0	P	10	19	0.339499	0.339499
3	P_3	0	P	11	2	0.999999	0.999999
3	P_3	0	P	12	21	0.339499	0.339499
3	P_3	0	P	13	23	0.6605	0.6605
3	P_3	0	P	14	25	0.6605	0.6605
3	P_3	0	P	15	26	0.339499	0.339499
