1 #anatomical sites
10 #samples
12 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1	1	1
0	P_0	0	P	1	2	1	1
0	P_0	0	P	2	5	1	1
0	P_0	0	P	3	6	1	1
0	P_0	0	P	4	8;9;17	0	0
0	P_0	0	P	5	13	0	0
0	P_0	0	P	6	20	0	0
0	P_0	0	P	7	7;11	0	0
0	P_0	0	P	8	10;12	0	0
0	P_0	0	P	9	15;19	0	0
0	P_0	0	P	10	3;4	0	0
0	P_0	0	P	11	14;18	0	0
1	P_1	0	P	0	0;1	0	0
1	P_1	0	P	1	2	0	0
1	P_1	0	P	2	5	0	0
1	P_1	0	P	3	6	0	0
1	P_1	0	P	4	8;9;17	0	0
1	P_1	0	P	5	13	0	0
1	P_1	0	P	6	20	0	0
1	P_1	0	P	7	7;11	0	0
1	P_1	0	P	8	10;12	0	0
1	P_1	0	P	9	15;19	0	0
1	P_1	0	P	10	3;4	0	0
1	P_1	0	P	11	14;18	0	0
2	P_2	0	P	0	0;1	1	1
2	P_2	0	P	1	2	0	0
2	P_2	0	P	2	5	0	0
2	P_2	0	P	3	6	0	0
2	P_2	0	P	4	8;9;17	0	0
2	P_2	0	P	5	13	0	0
2	P_2	0	P	6	20	0	0
2	P_2	0	P	7	7;11	0	0
2	P_2	0	P	8	10;12	0	0
2	P_2	0	P	9	15;19	0	0
2	P_2	0	P	10	3;4	1	1
2	P_2	0	P	11	14;18	0	0
3	P_3	0	P	0	0;1	1	1
3	P_3	0	P	1	2	1	1
3	P_3	0	P	2	5	0.705577	0.705577
3	P_3	0	P	3	6	0	0
3	P_3	0	P	4	8;9;17	0.419888	0.419888
3	P_3	0	P	5	13	0.285689	0.285689
3	P_3	0	P	6	20	0	0
3	P_3	0	P	7	7;11	0	0
3	P_3	0	P	8	10;12	0.294423	0.294423
3	P_3	0	P	9	15;19	0	0
3	P_3	0	P	10	3;4	0	0
3	P_3	0	P	11	14;18	0	0
4	P_4	0	P	0	0;1	1	1
4	P_4	0	P	1	2	0	0
4	P_4	0	P	2	5	0	0
4	P_4	0	P	3	6	0	0
4	P_4	0	P	4	8;9;17	0	0
4	P_4	0	P	5	13	0	0
4	P_4	0	P	6	20	0	0
4	P_4	0	P	7	7;11	0	0
4	P_4	0	P	8	10;12	0	0
4	P_4	0	P	9	15;19	0	0
4	P_4	0	P	10	3;4	1	1
4	P_4	0	P	11	14;18	1	1
5	P_5	0	P	0	0;1	1	1
5	P_5	0	P	1	2	1	1
5	P_5	0	P	2	5	0	0
5	P_5	0	P	3	6	0	0
5	P_5	0	P	4	8;9;17	0	0
5	P_5	0	P	5	13	0	0
5	P_5	0	P	6	20	0	0
5	P_5	0	P	7	7;11	0	0
5	P_5	0	P	8	10;12	0	0
5	P_5	0	P	9	15;19	0.486205	0.486205
5	P_5	0	P	10	3;4	0	0
5	P_5	0	P	11	14;18	0	0
6	P_6	0	P	0	0;1	0	0
6	P_6	0	P	1	2	0	0
6	P_6	0	P	2	5	0	0
6	P_6	0	P	3	6	0	0
6	P_6	0	P	4	8;9;17	0	0
6	P_6	0	P	5	13	0	0
6	P_6	0	P	6	20	0	0
6	P_6	0	P	7	7;11	0	0
6	P_6	0	P	8	10;12	0	0
6	P_6	0	P	9	15;19	0	0
6	P_6	0	P	10	3;4	0	0
6	P_6	0	P	11	14;18	0	0
7	P_7	0	P	0	0;1	1	1
7	P_7	0	P	1	2	1	1
7	P_7	0	P	2	5	1	1
7	P_7	0	P	3	6	0	0
7	P_7	0	P	4	8;9;17	0	0
7	P_7	0	P	5	13	1	1
7	P_7	0	P	6	20	1	1
7	P_7	0	P	7	7;11	0	0
7	P_7	0	P	8	10;12	0	0
7	P_7	0	P	9	15;19	0	0
7	P_7	0	P	10	3;4	0	0
7	P_7	0	P	11	14;18	0	0
8	P_8	0	P	0	0;1	0	0
8	P_8	0	P	1	2	0	0
8	P_8	0	P	2	5	0	0
8	P_8	0	P	3	6	0	0
8	P_8	0	P	4	8;9;17	0	0
8	P_8	0	P	5	13	0	0
8	P_8	0	P	6	20	0	0
8	P_8	0	P	7	7;11	0	0
8	P_8	0	P	8	10;12	0	0
8	P_8	0	P	9	15;19	0	0
8	P_8	0	P	10	3;4	0	0
8	P_8	0	P	11	14;18	0	0
9	P_9	0	P	0	0;1	1	1
9	P_9	0	P	1	2	1	1
9	P_9	0	P	2	5	0	0
9	P_9	0	P	3	6	0	0
9	P_9	0	P	4	8;9;17	0	0
9	P_9	0	P	5	13	0	0
9	P_9	0	P	6	20	0	0
9	P_9	0	P	7	7;11	1	1
9	P_9	0	P	8	10;12	0	0
9	P_9	0	P	9	15;19	0	0
9	P_9	0	P	10	3;4	0	0
9	P_9	0	P	11	14;18	0	0
