1 #anatomical sites
5 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	1	1
0	P_0	0	P	2	10	0	0
0	P_0	0	P	3	11	1	1
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	2	1	1
0	P_0	0	P	6	3	1	1
0	P_0	0	P	7	4	0	0
0	P_0	0	P	8	5	0	0
0	P_0	0	P	9	6	0	0
0	P_0	0	P	10	7	0	0
0	P_0	0	P	11	8	0	0
0	P_0	0	P	12	9	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	1	1
1	P_1	0	P	2	10	0	0
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	0	0
1	P_1	0	P	5	2	0	0
1	P_1	0	P	6	3	0	0
1	P_1	0	P	7	4	1	1
1	P_1	0	P	8	5	0	0
1	P_1	0	P	9	6	1	1
1	P_1	0	P	10	7	0	0
1	P_1	0	P	11	8	1	1
1	P_1	0	P	12	9	0	0
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	10	1	1
2	P_2	0	P	3	11	0	0
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	2	0	0
2	P_2	0	P	6	3	0	0
2	P_2	0	P	7	4	0	0
2	P_2	0	P	8	5	0	0
2	P_2	0	P	9	6	0	0
2	P_2	0	P	10	7	0	0
2	P_2	0	P	11	8	0	0
2	P_2	0	P	12	9	0	0
3	P_3	0	P	0	0	1	1
3	P_3	0	P	1	1	1	1
3	P_3	0	P	2	10	0	0
3	P_3	0	P	3	11	0.18924	0.18924
3	P_3	0	P	4	12	0.18924	0.18924
3	P_3	0	P	5	2	0.84092	0.84092
3	P_3	0	P	6	3	0.18924	0.18924
3	P_3	0	P	7	4	0	0
3	P_3	0	P	8	5	0.185303	0.185303
3	P_3	0	P	9	6	0	0
3	P_3	0	P	10	7	0.466377	0.466377
3	P_3	0	P	11	8	0	0
3	P_3	0	P	12	9	0.15908	0.15908
4	P_4	0	P	0	0	1	1
4	P_4	0	P	1	1	1	1
4	P_4	0	P	2	10	0	0
4	P_4	0	P	3	11	0	0
4	P_4	0	P	4	12	0	0
4	P_4	0	P	5	2	1	1
4	P_4	0	P	6	3	0	0
4	P_4	0	P	7	4	0	0
4	P_4	0	P	8	5	0	0
4	P_4	0	P	9	6	0	0
4	P_4	0	P	10	7	0	0
4	P_4	0	P	11	8	0	0
4	P_4	0	P	12	9	0	0
