1 #anatomical sites
2 #samples
9 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1	1	1
0	P_0	0	P	1	2	0.29747	0.29747
0	P_0	0	P	2	8;11	0	0
0	P_0	0	P	3	13;16;17;18	0.29747	0.29747
0	P_0	0	P	4	3	0	0
0	P_0	0	P	5	10;14	0	0
0	P_0	0	P	6	4;5	0	0
0	P_0	0	P	7	6;7;9;12	0	0
0	P_0	0	P	8	15	0	0
1	P_1	0	P	0	0;1	0.999999	0.999999
1	P_1	0	P	1	2	0.542431	0.542431
1	P_1	0	P	2	8;11	0.374843	0.374843
1	P_1	0	P	3	13;16;17;18	0	0
1	P_1	0	P	4	3	0.18229	0.18229
1	P_1	0	P	5	10;14	0.0873384	0.0873384
1	P_1	0	P	6	4;5	0.0829292	0.0829292
1	P_1	0	P	7	6;7;9;12	0.0458938	0.0458938
1	P_1	0	P	8	15	0.146455	0.146455
