1 #anatomical sites
5 #samples
21 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0;1;2	1	1
0	P_0	0	P	1	3	0.640776	0.640776
0	P_0	0	P	2	6;8;12;14;20;30	0	0
0	P_0	0	P	3	9;11	0.640776	0.640776
0	P_0	0	P	4	13;17;18	0.384524	0.384524
0	P_0	0	P	5	25	0.384524	0.384524
0	P_0	0	P	6	29;33	0	0
0	P_0	0	P	7	35;39;46	0	0
0	P_0	0	P	8	38	0	0
0	P_0	0	P	9	43;45	0	0
0	P_0	0	P	10	28;32	0	0
0	P_0	0	P	11	37	0	0
0	P_0	0	P	12	42	0	0
0	P_0	0	P	13	44	0	0
0	P_0	0	P	14	16	0.256252	0.256252
0	P_0	0	P	15	23;41;47;48;49	0	0
0	P_0	0	P	16	24;27	0.256252	0.256252
0	P_0	0	P	17	4;5;7;10	0.359224	0.359224
0	P_0	0	P	18	15;22;26	0	0
0	P_0	0	P	19	19;21;31;34;36	0	0
0	P_0	0	P	20	40	0	0
1	P_1	0	P	0	0;1;2	1	1
1	P_1	0	P	1	3	0.47204	0.47204
1	P_1	0	P	2	6;8;12;14;20;30	0	0
1	P_1	0	P	3	9;11	0.47204	0.47204
1	P_1	0	P	4	13;17;18	0.47204	0.47204
1	P_1	0	P	5	25	0	0
1	P_1	0	P	6	29;33	0	0
1	P_1	0	P	7	35;39;46	0	0
1	P_1	0	P	8	38	0	0
1	P_1	0	P	9	43;45	0	0
1	P_1	0	P	10	28;32	0.47204	0.47204
1	P_1	0	P	11	37	0	0
1	P_1	0	P	12	42	0	0
1	P_1	0	P	13	44	0	0
1	P_1	0	P	14	16	0	0
1	P_1	0	P	15	23;41;47;48;49	0	0
1	P_1	0	P	16	24;27	0	0
1	P_1	0	P	17	4;5;7;10	0.52796	0.52796
1	P_1	0	P	18	15;22;26	0	0
1	P_1	0	P	19	19;21;31;34;36	0.52796	0.52796
1	P_1	0	P	20	40	0.52796	0.52796
2	P_2	0	P	0	0;1;2	1	1
2	P_2	0	P	1	3	0.487134	0.487134
2	P_2	0	P	2	6;8;12;14;20;30	0	0
2	P_2	0	P	3	9;11	0.487134	0.487134
2	P_2	0	P	4	13;17;18	0.487134	0.487134
2	P_2	0	P	5	25	0	0
2	P_2	0	P	6	29;33	0	0
2	P_2	0	P	7	35;39;46	0	0
2	P_2	0	P	8	38	0	0
2	P_2	0	P	9	43;45	0	0
2	P_2	0	P	10	28;32	0.487134	0.487134
2	P_2	0	P	11	37	0.487134	0.487134
2	P_2	0	P	12	42	0	0
2	P_2	0	P	13	44	0.487134	0.487134
2	P_2	0	P	14	16	0	0
2	P_2	0	P	15	23;41;47;48;49	0	0
2	P_2	0	P	16	24;27	0	0
2	P_2	0	P	17	4;5;7;10	0.512866	0.512866
2	P_2	0	P	18	15;22;26	0	0
2	P_2	0	P	19	19;21;31;34;36	0.512866	0.512866
2	P_2	0	P	20	40	0	0
3	P_3	0	P	0	0;1;2	1	1
3	P_3	0	P	1	3	1	1
3	P_3	0	P	2	6;8;12;14;20;30	0	0
3	P_3	0	P	3	9;11	1	1
3	P_3	0	P	4	13;17;18	1	1
3	P_3	0	P	5	25	0.646537	0.646537
3	P_3	0	P	6	29;33	0.646537	0.646537
3	P_3	0	P	7	35;39;46	0.180776	0.180776
3	P_3	0	P	8	38	0.465761	0.465761
3	P_3	0	P	9	43;45	0.145815	0.145815
3	P_3	0	P	10	28;32	0.353463	0.353463
3	P_3	0	P	11	37	0.353463	0.353463
3	P_3	0	P	12	42	0.353463	0.353463
3	P_3	0	P	13	44	0	0
3	P_3	0	P	14	16	0	0
3	P_3	0	P	15	23;41;47;48;49	0	0
3	P_3	0	P	16	24;27	0	0
3	P_3	0	P	17	4;5;7;10	0	0
3	P_3	0	P	18	15;22;26	0	0
3	P_3	0	P	19	19;21;31;34;36	0	0
3	P_3	0	P	20	40	0	0
4	P_4	0	P	0	0;1;2	1	1
4	P_4	0	P	1	3	0.714952	0.714952
4	P_4	0	P	2	6;8;12;14;20;30	0.523494	0.523494
4	P_4	0	P	3	9;11	0.191458	0.191458
4	P_4	0	P	4	13;17;18	0	0
4	P_4	0	P	5	25	0	0
4	P_4	0	P	6	29;33	0	0
4	P_4	0	P	7	35;39;46	0	0
4	P_4	0	P	8	38	0	0
4	P_4	0	P	9	43;45	0	0
4	P_4	0	P	10	28;32	0	0
4	P_4	0	P	11	37	0	0
4	P_4	0	P	12	42	0	0
4	P_4	0	P	13	44	0	0
4	P_4	0	P	14	16	0.191458	0.191458
4	P_4	0	P	15	23;41;47;48;49	0.191458	0.191458
4	P_4	0	P	16	24;27	0	0
4	P_4	0	P	17	4;5;7;10	0.285048	0.285048
4	P_4	0	P	18	15;22;26	0.285048	0.285048
4	P_4	0	P	19	19;21;31;34;36	0	0
4	P_4	0	P	20	40	0	0
