1 #anatomical sites
5 #samples
20 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	P_0	0	P	0	0	1	1
0	P_0	0	P	1	1	0.163324	0.163324
0	P_0	0	P	2	10	0	0
0	P_0	0	P	3	11	0	0
0	P_0	0	P	4	12	0	0
0	P_0	0	P	5	14	0	0
0	P_0	0	P	6	15	0	0
0	P_0	0	P	7	16	0	0
0	P_0	0	P	8	17	0	0
0	P_0	0	P	9	18	0.163324	0.163324
0	P_0	0	P	10	19	0	0
0	P_0	0	P	11	2	0.836677	0.836677
0	P_0	0	P	12	20	0	0
0	P_0	0	P	13	3	0.163324	0.163324
0	P_0	0	P	14	4	0.836677	0.836677
0	P_0	0	P	15	5	0.685172	0.685172
0	P_0	0	P	16	6	0	0
0	P_0	0	P	17	7	0	0
0	P_0	0	P	18	8	0	0
0	P_0	0	P	19	9	0	0
1	P_1	0	P	0	0	1	1
1	P_1	0	P	1	1	1	1
1	P_1	0	P	2	10	0	0
1	P_1	0	P	3	11	0	0
1	P_1	0	P	4	12	0	0
1	P_1	0	P	5	14	0	0
1	P_1	0	P	6	15	0	0
1	P_1	0	P	7	16	0	0
1	P_1	0	P	8	17	0	0
1	P_1	0	P	9	18	0	0
1	P_1	0	P	10	19	0	0
1	P_1	0	P	11	2	0	0
1	P_1	0	P	12	20	0	0
1	P_1	0	P	13	3	0	0
1	P_1	0	P	14	4	0	0
1	P_1	0	P	15	5	0	0
1	P_1	0	P	16	6	0	0
1	P_1	0	P	17	7	0	0
1	P_1	0	P	18	8	1	1
1	P_1	0	P	19	9	1	1
2	P_2	0	P	0	0	1	1
2	P_2	0	P	1	1	1	1
2	P_2	0	P	2	10	0	0
2	P_2	0	P	3	11	1	1
2	P_2	0	P	4	12	0	0
2	P_2	0	P	5	14	1	1
2	P_2	0	P	6	15	0	0
2	P_2	0	P	7	16	0	0
2	P_2	0	P	8	17	1	1
2	P_2	0	P	9	18	0	0
2	P_2	0	P	10	19	1	1
2	P_2	0	P	11	2	0	0
2	P_2	0	P	12	20	1	1
2	P_2	0	P	13	3	0	0
2	P_2	0	P	14	4	0	0
2	P_2	0	P	15	5	0	0
2	P_2	0	P	16	6	0	0
2	P_2	0	P	17	7	0	0
2	P_2	0	P	18	8	0	0
2	P_2	0	P	19	9	0	0
3	P_3	0	P	0	0	0.999999	0.999999
3	P_3	0	P	1	1	0.999999	0.999999
3	P_3	0	P	2	10	0	0
3	P_3	0	P	3	11	0	0
3	P_3	0	P	4	12	0.0887703	0.0887703
3	P_3	0	P	5	14	0	0
3	P_3	0	P	6	15	0	0
3	P_3	0	P	7	16	0	0
3	P_3	0	P	8	17	0	0
3	P_3	0	P	9	18	0	0
3	P_3	0	P	10	19	0	0
3	P_3	0	P	11	2	0	0
3	P_3	0	P	12	20	0	0
3	P_3	0	P	13	3	0	0
3	P_3	0	P	14	4	0	0
3	P_3	0	P	15	5	0	0
3	P_3	0	P	16	6	0.398926	0.398926
3	P_3	0	P	17	7	0.105612	0.105612
3	P_3	0	P	18	8	0.495461	0.495461
3	P_3	0	P	19	9	0	0
4	P_4	0	P	0	0	0.999999	0.999999
4	P_4	0	P	1	1	0.502712	0.502712
4	P_4	0	P	2	10	0.497287	0.497287
4	P_4	0	P	3	11	0	0
4	P_4	0	P	4	12	0	0
4	P_4	0	P	5	14	0	0
4	P_4	0	P	6	15	0.162774	0.162774
4	P_4	0	P	7	16	0.162774	0.162774
4	P_4	0	P	8	17	0	0
4	P_4	0	P	9	18	0	0
4	P_4	0	P	10	19	0	0
4	P_4	0	P	11	2	0.497287	0.497287
4	P_4	0	P	12	20	0	0
4	P_4	0	P	13	3	0	0
4	P_4	0	P	14	4	0.497287	0.497287
4	P_4	0	P	15	5	0	0
4	P_4	0	P	16	6	0	0
4	P_4	0	P	17	7	0	0
4	P_4	0	P	18	8	0	0
4	P_4	0	P	19	9	0	0
