1 #anatomical sites
3 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.860000	1.000000
0	R1	0	P	1	v2	0.000000	0.200000
0	R1	0	P	2	v3	0.200000	0.530000
0	R1	0	P	3	v4	0.030000	0.260000
0	R1	0	P	4	v5	0.790000	1.000000
0	R1	0	P	5	v6	0.000000	0.020000
0	R1	0	P	6	v7	0.100000	0.550000
1	R2	0	P	0	v1	0.840000	1.000000
1	R2	0	P	1	v2	0.080000	0.440000
1	R2	0	P	2	v3	0.690000	1.000000
1	R2	0	P	3	v4	0.340000	0.750000
1	R2	0	P	4	v5	0.000000	0.140000
1	R2	0	P	5	v6	0.210000	1.000000
1	R2	0	P	6	v7	0.000000	0.320000
2	R3	0	P	0	v1	0.840000	1.000000
2	R3	0	P	1	v2	0.690000	1.000000
2	R3	0	P	2	v3	0.050000	0.260000
2	R3	0	P	3	v4	0.040000	0.200000
2	R3	0	P	4	v5	0.000000	0.010000
2	R3	0	P	5	v6	0.000000	0.130000
2	R3	0	P	6	v7	0.000000	0.010000
