1 #anatomical sites
4 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.000000	0.000000
0	R1	0	P	1	v2	0.700000	1.000000
0	R1	0	P	2	v3	0.000000	0.040000
0	R1	0	P	3	v4	0.320000	1.000000
0	R1	0	P	4	v5	0.600000	1.000000
0	R1	0	P	5	v6	0.120000	1.000000
0	R1	0	P	6	v7	0.000000	0.000000
1	R2	0	P	0	v1	0.000000	0.110000
1	R2	0	P	1	v2	0.610000	1.000000
1	R2	0	P	2	v3	0.000000	0.220000
1	R2	0	P	3	v4	0.000000	0.290000
1	R2	0	P	4	v5	0.250000	1.000000
1	R2	0	P	5	v6	0.000000	0.110000
1	R2	0	P	6	v7	0.590000	1.000000
2	R3	0	P	0	v1	0.490000	1.000000
2	R3	0	P	1	v2	0.840000	1.000000
2	R3	0	P	2	v3	0.000000	0.020000
2	R3	0	P	3	v4	0.000000	0.110000
2	R3	0	P	4	v5	0.230000	1.000000
2	R3	0	P	5	v6	0.180000	1.000000
2	R3	0	P	6	v7	0.000000	0.090000
3	R4	0	P	0	v1	0.000000	0.060000
3	R4	0	P	1	v2	0.650000	1.000000
3	R4	0	P	2	v3	0.630000	1.000000
3	R4	0	P	3	v4	0.000000	0.020000
3	R4	0	P	4	v5	0.000000	0.120000
3	R4	0	P	5	v6	0.000000	0.000000
3	R4	0	P	6	v7	0.000000	0.000000
