1 #anatomical sites
3 #samples
5 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.840000	1.000000
0	R1	0	P	1	v2	0.000000	0.100000
0	R1	0	P	2	v3	0.230000	1.000000
0	R1	0	P	3	v4	0.480000	1.000000
0	R1	0	P	4	v5	0.000000	0.020000
1	R2	0	P	0	v1	0.810000	1.000000
1	R2	0	P	1	v2	0.000000	0.040000
1	R2	0	P	2	v3	0.000000	0.000000
1	R2	0	P	3	v4	0.700000	1.000000
1	R2	0	P	4	v5	0.730000	1.000000
2	R3	0	P	0	v1	0.740000	1.000000
2	R3	0	P	1	v2	0.510000	1.000000
2	R3	0	P	2	v3	0.000000	0.030000
2	R3	0	P	3	v4	0.000000	0.000000
2	R3	0	P	4	v5	0.000000	0.000000
