1 #anatomical sites
3 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.840000	1.000000
0	R1	0	P	1	v2	0.150000	0.580000
0	R1	0	P	2	v3	0.000000	0.020000
0	R1	0	P	3	v4	0.000000	0.040000
0	R1	0	P	4	v5	0.000000	0.010000
0	R1	0	P	5	v6	0.630000	1.000000
0	R1	0	P	6	v7	0.420000	1.000000
1	R2	0	P	0	v1	0.880000	1.000000
1	R2	0	P	1	v2	0.000000	0.010000
1	R2	0	P	2	v3	0.600000	1.000000
1	R2	0	P	3	v4	0.000000	0.020000
1	R2	0	P	4	v5	0.100000	0.280000
1	R2	0	P	5	v6	0.000000	0.010000
1	R2	0	P	6	v7	0.000000	0.010000
2	R3	0	P	0	v1	0.800000	1.000000
2	R3	0	P	1	v2	0.000000	0.030000
2	R3	0	P	2	v3	0.000000	0.030000
2	R3	0	P	3	v4	0.200000	0.950000
2	R3	0	P	4	v5	0.000000	0.190000
2	R3	0	P	5	v6	0.000000	0.200000
2	R3	0	P	6	v7	0.540000	1.000000
