1 #anatomical sites
2 #samples
8 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.740000	1.000000
0	R1	0	P	1	v2	0.370000	0.790000
0	R1	0	P	2	v3	0.390000	0.640000
0	R1	0	P	3	v4	0.000000	0.010000
0	R1	0	P	4	v5	0.830000	1.000000
0	R1	0	P	5	v6	0.150000	0.410000
0	R1	0	P	6	v7	0.970000	1.000000
0	R1	0	P	7	v8	0.150000	0.280000
1	R2	0	P	0	v1	0.720000	1.000000
1	R2	0	P	1	v2	0.000000	0.010000
1	R2	0	P	2	v3	0.800000	1.000000
1	R2	0	P	3	v4	0.240000	0.660000
1	R2	0	P	4	v5	0.000000	0.010000
1	R2	0	P	5	v6	0.490000	0.740000
1	R2	0	P	6	v7	0.130000	0.470000
1	R2	0	P	7	v8	0.000000	0.000000
