1 #anatomical sites
6 #samples
9 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.700000	1.000000
0	R1	0	P	1	v2	0.000000	0.000000
0	R1	0	P	2	v3	0.000000	0.490000
0	R1	0	P	3	v4	0.000000	0.020000
0	R1	0	P	4	v5	0.680000	1.000000
0	R1	0	P	5	v6	0.000000	0.000000
0	R1	0	P	6	v7	0.000000	0.050000
0	R1	0	P	7	v8	0.000000	0.320000
0	R1	0	P	8	v9	0.000000	0.000000
1	R2	0	P	0	v1	0.700000	1.000000
1	R2	0	P	1	v2	0.000000	0.000000
1	R2	0	P	2	v3	0.450000	1.000000
1	R2	0	P	3	v4	0.000000	0.330000
1	R2	0	P	4	v5	0.000000	0.650000
1	R2	0	P	5	v6	0.460000	1.000000
1	R2	0	P	6	v7	0.530000	1.000000
1	R2	0	P	7	v8	0.310000	1.000000
1	R2	0	P	8	v9	0.000000	0.000000
2	R3	0	P	0	v1	0.730000	1.000000
2	R3	0	P	1	v2	0.000000	0.180000
2	R3	0	P	2	v3	0.380000	1.000000
2	R3	0	P	3	v4	0.000000	0.240000
2	R3	0	P	4	v5	0.050000	1.000000
2	R3	0	P	5	v6	0.530000	1.000000
2	R3	0	P	6	v7	0.450000	1.000000
2	R3	0	P	7	v8	0.140000	0.620000
2	R3	0	P	8	v9	0.000000	0.000000
3	R4	0	P	0	v1	0.790000	1.000000
3	R4	0	P	1	v2	0.380000	1.000000
3	R4	0	P	2	v3	0.370000	0.810000
3	R4	0	P	3	v4	0.000000	0.120000
3	R4	0	P	4	v5	0.000000	0.270000
3	R4	0	P	5	v6	0.000000	0.180000
3	R4	0	P	6	v7	0.420000	0.990000
3	R4	0	P	7	v8	0.000000	0.060000
3	R4	0	P	8	v9	0.000000	0.000000
4	R5	0	P	0	v1	0.700000	1.000000
4	R5	0	P	1	v2	0.000000	0.120000
4	R5	0	P	2	v3	0.090000	0.800000
4	R5	0	P	3	v4	0.540000	1.000000
4	R5	0	P	4	v5	0.000000	0.060000
4	R5	0	P	5	v6	0.000000	1.000000
4	R5	0	P	6	v7	0.810000	1.000000
4	R5	0	P	7	v8	0.000000	0.000000
4	R5	0	P	8	v9	0.000000	0.000000
5	R6	0	P	0	v1	0.800000	1.000000
5	R6	0	P	1	v2	0.000000	0.030000
5	R6	0	P	2	v3	0.610000	1.000000
5	R6	0	P	3	v4	0.180000	1.000000
5	R6	0	P	4	v5	0.000000	0.100000
5	R6	0	P	5	v6	0.420000	1.000000
5	R6	0	P	6	v7	0.440000	1.000000
5	R6	0	P	7	v8	0.000000	0.040000
5	R6	0	P	8	v9	0.450000	0.550000
