1 #anatomical sites
7 #samples
5 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.590000	1.000000
0	R1	0	P	1	v2	0.000000	0.000000
0	R1	0	P	2	v3	0.000000	0.000000
0	R1	0	P	3	v4	0.000000	0.060000
0	R1	0	P	4	v5	0.000000	0.000000
1	R2	0	P	0	v1	0.670000	1.000000
1	R2	0	P	1	v2	0.000000	0.000000
1	R2	0	P	2	v3	0.000000	0.000000
1	R2	0	P	3	v4	0.230000	1.000000
1	R2	0	P	4	v5	0.000000	0.000000
2	R3	0	P	0	v1	0.750000	1.000000
2	R3	0	P	1	v2	0.000000	0.110000
2	R3	0	P	2	v3	0.000000	0.890000
2	R3	0	P	3	v4	0.880000	1.000000
2	R3	0	P	4	v5	0.000000	0.000000
3	R4	0	P	0	v1	0.790000	1.000000
3	R4	0	P	1	v2	0.250000	1.000000
3	R4	0	P	2	v3	0.000000	0.000000
3	R4	0	P	3	v4	0.000000	0.000000
3	R4	0	P	4	v5	0.790000	1.000000
4	R5	0	P	0	v1	0.720000	1.000000
4	R5	0	P	1	v2	0.000000	0.000000
4	R5	0	P	2	v3	0.800000	1.000000
4	R5	0	P	3	v4	0.380000	1.000000
4	R5	0	P	4	v5	0.000000	0.000000
5	R6	0	P	0	v1	0.790000	1.000000
5	R6	0	P	1	v2	0.760000	1.000000
5	R6	0	P	2	v3	0.000000	0.020000
5	R6	0	P	3	v4	0.000000	0.560000
5	R6	0	P	4	v5	0.000000	0.000000
6	R7	0	P	0	v1	0.770000	1.000000
6	R7	0	P	1	v2	0.000000	0.000000
6	R7	0	P	2	v3	0.130000	1.000000
6	R7	0	P	3	v4	0.000000	0.430000
6	R7	0	P	4	v5	0.000000	0.000000
