1 #anatomical sites
2 #samples
8 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.780000	1.000000
0	R1	0	P	1	v2	0.000000	0.010000
0	R1	0	P	2	v3	0.410000	1.000000
0	R1	0	P	3	v4	0.000000	0.010000
0	R1	0	P	4	v5	0.630000	1.000000
0	R1	0	P	5	v6	0.000000	0.000000
0	R1	0	P	6	v7	0.480000	1.000000
0	R1	0	P	7	v8	0.000000	0.390000
1	R2	0	P	0	v1	0.540000	1.000000
1	R2	0	P	1	v2	0.460000	1.000000
1	R2	0	P	2	v3	0.000000	0.000000
1	R2	0	P	3	v4	0.000000	0.000000
1	R2	0	P	4	v5	0.000000	0.110000
1	R2	0	P	5	v6	0.000000	0.160000
1	R2	0	P	6	v7	0.000000	0.180000
1	R2	0	P	7	v8	0.620000	1.000000
