1 #anatomical sites
4 #samples
10 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.680000	1.000000
0	R1	0	P	1	v2	0.000000	0.110000
0	R1	0	P	2	v3	0.000000	0.000000
0	R1	0	P	3	v4	0.000000	0.230000
0	R1	0	P	4	v5	0.530000	1.000000
0	R1	0	P	5	v6	0.000000	0.000000
0	R1	0	P	6	v7	0.000000	0.000000
0	R1	0	P	7	v8	0.000000	0.000000
0	R1	0	P	8	v9	0.000000	0.180000
0	R1	0	P	9	v10	0.000000	0.000000
1	R2	0	P	0	v1	0.800000	1.000000
1	R2	0	P	1	v2	0.000000	0.000000
1	R2	0	P	2	v3	0.380000	1.000000
1	R2	0	P	3	v4	0.440000	1.000000
1	R2	0	P	4	v5	0.000000	0.210000
1	R2	0	P	5	v6	0.000000	0.000000
1	R2	0	P	6	v7	0.730000	1.000000
1	R2	0	P	7	v8	0.210000	0.800000
1	R2	0	P	8	v9	0.470000	1.000000
1	R2	0	P	9	v10	0.000000	0.000000
2	R3	0	P	0	v1	0.810000	1.000000
2	R3	0	P	1	v2	0.420000	1.000000
2	R3	0	P	2	v3	0.000000	0.000000
2	R3	0	P	3	v4	0.000000	0.010000
2	R3	0	P	4	v5	0.000000	0.040000
2	R3	0	P	5	v6	0.000000	0.000000
2	R3	0	P	6	v7	0.320000	1.000000
2	R3	0	P	7	v8	0.400000	1.000000
2	R3	0	P	8	v9	0.000000	0.000000
2	R3	0	P	9	v10	0.000000	0.020000
3	R4	0	P	0	v1	0.820000	1.000000
3	R4	0	P	1	v2	0.000000	0.000000
3	R4	0	P	2	v3	0.000000	0.030000
3	R4	0	P	3	v4	0.790000	1.000000
3	R4	0	P	4	v5	0.000000	0.180000
3	R4	0	P	5	v6	0.580000	1.000000
3	R4	0	P	6	v7	0.360000	1.000000
3	R4	0	P	7	v8	0.000000	0.000000
3	R4	0	P	8	v9	0.110000	0.450000
3	R4	0	P	9	v10	0.180000	0.490000
