1 #anatomical sites
4 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.810000	1.000000
0	R1	0	P	1	v2	0.270000	1.000000
0	R1	0	P	2	v3	0.000000	0.030000
0	R1	0	P	3	v4	0.000000	0.050000
0	R1	0	P	4	v5	0.000000	0.040000
0	R1	0	P	5	v6	0.000000	0.170000
0	R1	0	P	6	v7	0.000000	0.670000
1	R2	0	P	0	v1	0.830000	1.000000
1	R2	0	P	1	v2	0.000000	0.140000
1	R2	0	P	2	v3	0.000000	0.700000
1	R2	0	P	3	v4	0.000000	0.430000
1	R2	0	P	4	v5	0.000000	0.130000
1	R2	0	P	5	v6	0.210000	0.410000
1	R2	0	P	6	v7	0.000000	0.040000
2	R3	0	P	0	v1	0.850000	1.000000
2	R3	0	P	1	v2	0.000000	0.060000
2	R3	0	P	2	v3	0.700000	1.000000
2	R3	0	P	3	v4	0.000000	0.200000
2	R3	0	P	4	v5	0.100000	0.510000
2	R3	0	P	5	v6	0.000000	0.090000
2	R3	0	P	6	v7	0.000000	0.020000
3	R4	0	P	0	v1	0.830000	1.000000
3	R4	0	P	1	v2	0.000000	0.010000
3	R4	0	P	2	v3	0.000000	0.010000
3	R4	0	P	3	v4	0.150000	0.760000
3	R4	0	P	4	v5	0.000000	0.020000
3	R4	0	P	5	v6	0.000000	0.000000
3	R4	0	P	6	v7	0.510000	1.000000
