1 #anatomical sites
4 #samples
13 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.820000	1.000000
0	R1	0	P	1	v2	0.490000	1.000000
0	R1	0	P	2	v3	0.000000	0.020000
0	R1	0	P	3	v4	0.000000	0.020000
0	R1	0	P	4	v5	0.000000	0.500000
0	R1	0	P	5	v6	0.000000	0.000000
0	R1	0	P	6	v7	0.000000	0.070000
0	R1	0	P	7	v8	0.000000	0.000000
0	R1	0	P	8	v9	0.000000	0.030000
0	R1	0	P	9	v10	0.220000	1.000000
0	R1	0	P	10	v11	0.000000	0.080000
0	R1	0	P	11	v12	0.000000	0.000000
0	R1	0	P	12	v13	0.620000	1.000000
1	R2	0	P	0	v1	0.870000	1.000000
1	R2	0	P	1	v2	0.000000	0.010000
1	R2	0	P	2	v3	0.000000	0.110000
1	R2	0	P	3	v4	0.490000	1.000000
1	R2	0	P	4	v5	0.610000	1.000000
1	R2	0	P	5	v6	0.000000	0.000000
1	R2	0	P	6	v7	0.000000	0.010000
1	R2	0	P	7	v8	0.140000	0.550000
1	R2	0	P	8	v9	0.850000	1.000000
1	R2	0	P	9	v10	0.000000	0.020000
1	R2	0	P	10	v11	0.000000	0.000000
1	R2	0	P	11	v12	0.110000	0.310000
1	R2	0	P	12	v13	0.000000	0.000000
2	R3	0	P	0	v1	0.870000	1.000000
2	R3	0	P	1	v2	0.690000	1.000000
2	R3	0	P	2	v3	0.000000	0.010000
2	R3	0	P	3	v4	0.000000	0.000000
2	R3	0	P	4	v5	0.000000	0.010000
2	R3	0	P	5	v6	0.000000	0.010000
2	R3	0	P	6	v7	0.120000	0.550000
2	R3	0	P	7	v8	0.000000	0.020000
2	R3	0	P	8	v9	0.000000	0.320000
2	R3	0	P	9	v10	0.000000	0.000000
2	R3	0	P	10	v11	0.730000	1.000000
2	R3	0	P	11	v12	0.000000	0.000000
2	R3	0	P	12	v13	0.100000	0.340000
3	R4	0	P	0	v1	0.880000	1.000000
3	R4	0	P	1	v2	0.000000	0.060000
3	R4	0	P	2	v3	0.590000	1.000000
3	R4	0	P	3	v4	0.600000	1.000000
3	R4	0	P	4	v5	0.000000	0.000000
3	R4	0	P	5	v6	0.180000	0.470000
3	R4	0	P	6	v7	0.000000	0.010000
3	R4	0	P	7	v8	0.000000	0.000000
3	R4	0	P	8	v9	0.120000	0.500000
3	R4	0	P	9	v10	0.000000	0.000000
3	R4	0	P	10	v11	0.000000	0.020000
3	R4	0	P	11	v12	0.150000	0.370000
3	R4	0	P	12	v13	0.000000	0.010000
