1 #anatomical sites
3 #samples
7 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v1	0.740000	1.000000
0	R1	0	P	1	v2	0.000000	0.850000
0	R1	0	P	2	v3	0.670000	1.000000
0	R1	0	P	3	v4	0.000000	0.030000
0	R1	0	P	4	v5	0.000000	0.000000
0	R1	0	P	5	v6	0.000000	0.120000
0	R1	0	P	6	v7	0.360000	1.000000
1	R2	0	P	0	v1	0.750000	1.000000
1	R2	0	P	1	v2	0.730000	1.000000
1	R2	0	P	2	v3	0.000000	0.020000
1	R2	0	P	3	v4	0.210000	0.690000
1	R2	0	P	4	v5	0.000000	0.000000
1	R2	0	P	5	v6	0.000000	0.000000
1	R2	0	P	6	v7	0.000000	0.010000
2	R3	0	P	0	v1	0.820000	1.000000
2	R3	0	P	1	v2	0.000000	0.010000
2	R3	0	P	2	v3	0.610000	1.000000
2	R3	0	P	3	v4	0.000000	0.010000
2	R3	0	P	4	v5	0.190000	0.570000
2	R3	0	P	5	v6	0.670000	1.000000
2	R3	0	P	6	v7	0.000000	0.010000
